Datetime,100031297 (Promenade (nördl. Salzstraße)),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2024-11-01 00:00,129,1,54,11,22,39,2,0,0,0,0,0,0,0
2024-11-01 00:15,95,2,32,16,12,29,4,0,0,0,0,0,0,0
2024-11-01 00:30,134,1,54,11,29,34,5,0,0,0,0,0,0,0
2024-11-01 00:45,125,2,59,13,22,25,4,0,0,0,0,0,0,0
2024-11-01 01:00,108,1,27,20,9,51,0,0,0,0,0,0,0,0
2024-11-01 01:15,118,1,50,14,19,31,3,0,0,0,0,0,0,0
2024-11-01 01:30,102,2,34,14,14,32,6,0,0,0,0,0,0,0
2024-11-01 01:45,124,1,52,13,19,36,3,0,0,0,0,0,0,0
2024-11-01 02:00,69,2,22,13,6,24,2,0,0,0,0,0,0,0
2024-11-01 02:15,82,2,30,11,8,30,1,0,0,0,0,0,0,0
2024-11-01 02:30,94,1,33,12,13,35,0,0,0,0,0,0,0,0
2024-11-01 02:45,82,3,23,16,5,33,2,0,0,0,0,0,0,0
2024-11-01 03:00,64,2,17,11,3,30,1,0,0,0,0,0,0,0
2024-11-01 03:15,86,4,24,17,7,32,2,0,0,0,0,0,0,0
2024-11-01 03:30,73,1,28,11,6,26,1,0,0,0,0,0,0,0
2024-11-01 03:45,54,1,11,14,5,22,1,0,0,0,0,0,0,0
2024-11-01 04:00,45,3,13,7,5,14,3,0,0,0,0,0,0,0
2024-11-01 04:15,36,2,10,7,3,13,1,0,0,0,0,0,0,0
2024-11-01 04:30,31,1,11,6,3,10,0,0,0,0,0,0,0,0
2024-11-01 04:45,25,1,7,6,1,10,0,0,0,0,0,0,0,0
2024-11-01 05:00,17,0,6,3,1,7,0,0,0,0,0,0,0,0
2024-11-01 05:15,27,1,9,6,0,10,1,0,0,0,0,0,0,0
2024-11-01 05:30,38,3,20,5,3,7,0,0,0,0,0,0,0,0
2024-11-01 05:45,24,0,16,4,2,2,0,0,0,0,0,0,0,0
2024-11-01 06:00,29,1,14,4,2,8,0,0,0,0,0,0,0,0
2024-11-01 06:15,18,0,9,2,1,6,0,0,0,0,0,0,0,0
2024-11-01 06:30,20,0,8,3,1,8,0,0,0,0,0,0,0,0
2024-11-01 06:45,28,0,18,2,2,5,1,0,0,0,0,0,0,0
2024-11-01 07:00,12,0,8,1,0,3,0,0,0,0,0,0,0,0
2024-11-01 07:15,30,0,19,3,2,6,0,0,0,0,0,0,0,0
2024-11-01 07:30,29,0,16,0,1,12,0,0,0,0,0,0,0,0
2024-11-01 07:45,37,0,22,2,3,10,0,0,0,0,0,0,0,0
2024-11-01 08:00,25,0,15,1,2,7,0,0,0,0,0,0,0,0
2024-11-01 08:15,34,0,22,3,2,7,0,0,0,0,0,0,0,0
2024-11-01 08:30,36,0,25,3,0,8,0,0,0,0,0,0,0,0
2024-11-01 08:45,52,0,26,5,2,19,0,0,0,0,0,0,0,0
2024-11-01 09:00,44,0,23,5,0,16,0,0,0,0,0,0,0,0
2024-11-01 09:15,74,2,44,3,11,13,1,0,0,0,0,0,0,0
2024-11-01 09:30,60,0,41,2,2,13,2,0,0,0,0,0,0,0
2024-11-01 09:45,104,1,62,8,11,18,4,0,0,0,0,0,0,0
2024-11-01 10:00,70,2,38,8,5,17,0,0,0,0,0,0,0,0
2024-11-01 10:15,101,2,57,8,6,27,1,0,0,0,0,0,0,0
2024-11-01 10:30,121,0,69,11,15,24,2,0,0,0,0,0,0,0
2024-11-01 10:45,135,0,90,9,9,27,0,0,0,0,0,0,0,0
2024-11-01 11:00,91,1,44,10,9,26,1,0,0,0,0,0,0,0
2024-11-01 11:15,126,1,65,10,12,36,2,0,0,0,0,0,0,0
2024-11-01 11:30,109,0,57,10,6,36,0,0,0,0,0,0,0,0
2024-11-01 11:45,100,1,63,3,6,27,0,0,0,0,0,0,0,0
2024-11-01 12:00,140,2,79,13,11,35,0,0,0,0,0,0,0,0
2024-11-01 12:15,134,2,72,9,8,42,1,0,0,0,0,0,0,0
2024-11-01 12:30,117,3,68,5,11,29,1,0,0,0,0,0,0,0
2024-11-01 12:45,145,0,82,9,13,39,2,0,0,0,0,0,0,0
2024-11-01 13:00,131,0,61,16,10,44,0,0,0,0,0,0,0,0
2024-11-01 13:15,161,2,64,14,12,66,3,0,0,0,0,0,0,0
2024-11-01 13:30,136,2,52,15,9,54,4,0,0,0,0,0,0,0
2024-11-01 13:45,143,0,77,15,9,42,0,0,0,0,0,0,0,0
2024-11-01 14:00,110,2,44,18,4,42,0,0,0,0,0,0,0,0
2024-11-01 14:15,175,2,94,11,20,47,1,0,0,0,0,0,0,0
2024-11-01 14:30,126,1,48,19,7,51,0,0,0,0,0,0,0,0
2024-11-01 14:45,155,1,79,15,6,54,0,0,0,0,0,0,0,0
2024-11-01 15:00,120,0,55,12,5,48,0,0,0,0,0,0,0,0
2024-11-01 15:15,131,0,64,12,13,40,2,0,0,0,0,0,0,0
2024-11-01 15:30,127,3,56,11,10,47,0,0,0,0,0,0,0,0
2024-11-01 15:45,176,2,87,15,15,55,2,0,0,0,0,0,0,0
2024-11-01 16:00,160,2,61,24,5,68,0,0,0,0,0,0,0,0
2024-11-01 16:15,157,0,90,9,18,40,0,0,0,0,0,0,0,0
2024-11-01 16:30,161,0,82,7,22,47,3,0,0,0,0,0,0,0
2024-11-01 16:45,181,0,92,14,15,60,0,0,0,0,0,0,0,0
2024-11-01 17:00,248,2,136,23,25,59,3,0,0,0,0,0,0,0
2024-11-01 17:15,171,0,98,10,17,44,2,0,0,0,0,0,0,0
2024-11-01 17:30,197,2,86,17,15,75,2,0,0,0,0,0,0,0
2024-11-01 17:45,195,2,100,12,16,63,2,0,0,0,0,0,0,0
2024-11-01 18:00,144,1,62,21,5,55,0,0,0,0,0,0,0,0
2024-11-01 18:15,175,0,84,17,13,60,1,0,0,0,0,0,0,0
2024-11-01 18:30,125,2,35,16,8,63,1,0,0,0,0,0,0,0
2024-11-01 18:45,145,2,63,17,10,52,1,0,0,0,0,0,0,0
2024-11-01 19:00,112,0,42,12,9,47,2,0,0,0,0,0,0,0
2024-11-01 19:15,125,1,64,12,13,35,0,0,0,0,0,0,0,0
2024-11-01 19:30,105,0,43,15,7,40,0,0,0,0,0,0,0,0
2024-11-01 19:45,99,1,37,11,8,40,2,0,0,0,0,0,0,0
2024-11-01 20:00,83,0,35,8,9,30,1,0,0,0,0,0,0,0
2024-11-01 20:15,99,2,38,12,11,36,0,0,0,0,0,0,0,0
2024-11-01 20:30,98,2,41,10,4,41,0,0,0,0,0,0,0,0
