Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike IN])","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike IN])","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike OUT])","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike OUT])",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2024-06-01 06:45,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01 07:00,4,1,0,0,0,1,2,0,0,0,0,0,0,0
2024-06-01 07:15,6,4,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-01 07:30,4,3,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-01 07:45,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-01 08:00,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01 08:15,6,0,1,1,0,1,3,0,0,0,0,0,0,0
2024-06-01 08:30,9,1,0,2,0,2,4,0,0,0,0,0,0,0
2024-06-01 08:45,7,2,1,0,0,1,3,0,0,0,0,0,0,0
2024-06-01 09:00,7,1,0,0,0,2,4,0,0,0,0,0,0,0
2024-06-01 09:15,5,1,0,0,0,1,3,0,0,0,0,0,0,0
2024-06-01 09:30,14,5,0,2,0,0,7,0,0,0,0,0,0,0
2024-06-01 09:45,11,7,0,0,0,2,2,0,0,0,0,0,0,0
2024-06-01 10:00,25,7,5,0,1,4,8,0,0,0,0,0,0,0
2024-06-01 10:15,23,13,0,2,1,3,4,0,0,0,0,0,0,0
2024-06-01 10:30,23,11,1,4,0,3,4,0,0,0,0,0,0,0
2024-06-01 10:45,36,19,0,3,1,4,9,0,0,0,0,0,0,0
2024-06-01 11:00,34,12,0,2,0,6,14,0,0,0,0,0,0,0
2024-06-01 11:15,17,7,1,1,0,2,6,0,0,0,0,0,0,0
2024-06-01 11:30,28,15,1,0,0,3,9,0,0,0,0,0,0,0
2024-06-01 11:45,30,12,0,5,0,5,8,0,0,0,0,0,0,0
2024-06-01 12:00,33,12,1,3,2,7,8,0,0,0,0,0,0,0
2024-06-01 12:15,29,14,2,6,1,2,4,0,0,0,0,0,0,0
2024-06-01 12:30,34,7,1,0,0,7,19,0,0,0,0,0,0,0
2024-06-01 12:45,27,12,0,4,0,5,6,0,0,0,0,0,0,0
2024-06-01 13:00,37,21,1,2,0,6,7,0,0,0,0,0,0,0
2024-06-01 13:15,33,11,0,0,0,8,14,0,0,0,0,0,0,0
2024-06-01 13:30,46,19,3,3,0,3,18,0,0,0,0,0,0,0
2024-06-01 13:45,37,16,0,2,0,7,12,0,0,0,0,0,0,0
2024-06-01 14:00,47,11,2,4,0,11,19,0,0,0,0,0,0,0
2024-06-01 14:15,30,8,1,2,0,5,14,0,0,0,0,0,0,0
2024-06-01 14:30,42,15,3,4,2,9,9,0,0,0,0,0,0,0
2024-06-01 14:45,32,19,0,2,1,2,8,0,0,0,0,0,0,0
2024-06-01 15:00,47,17,0,4,0,7,19,0,0,0,0,0,0,0
2024-06-01 15:15,54,23,2,3,1,9,16,0,0,0,0,0,0,0
2024-06-01 15:30,42,19,2,1,0,7,13,0,0,0,0,0,0,0
2024-06-01 15:45,71,20,4,0,0,18,29,0,0,0,0,0,0,0
2024-06-01 16:00,45,16,6,5,0,8,10,0,0,0,0,0,0,0
2024-06-01 16:15,45,20,0,9,1,7,8,0,0,0,0,0,0,0
2024-06-01 16:30,48,20,3,4,2,9,10,0,0,0,0,0,0,0
2024-06-01 16:45,32,11,2,4,0,2,13,0,0,0,0,0,0,0
2024-06-01 17:00,29,16,0,3,0,3,7,0,0,0,0,0,0,0
2024-06-01 17:15,25,9,2,3,0,3,8,0,0,0,0,0,0,0
2024-06-01 17:30,35,10,0,2,1,8,14,0,0,0,0,0,0,0
2024-06-01 17:45,23,11,0,2,0,6,4,0,0,0,0,0,0,0
2024-06-01 18:00,23,12,0,1,0,2,8,0,0,0,0,0,0,0
2024-06-01 18:15,22,4,0,2,0,7,9,0,0,0,0,0,0,0
2024-06-01 18:30,22,9,0,1,0,2,10,0,0,0,0,0,0,0
2024-06-01 18:45,12,6,0,1,1,1,3,0,0,0,0,0,0,0
2024-06-01 19:00,18,5,0,0,0,5,8,0,0,0,0,0,0,0
2024-06-01 19:15,19,10,0,1,0,4,4,0,0,0,0,0,0,0
2024-06-01 19:30,15,5,1,0,0,0,9,0,0,0,0,0,0,0
2024-06-01 19:45,12,6,0,2,0,0,4,0,0,0,0,0,0,0
2024-06-01 20:00,6,4,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-01 20:15,21,8,1,2,0,4,6,0,0,0,0,0,0,0
2024-06-01 20:30,12,5,1,0,0,2,4,0,0,0,0,0,0,0
2024-06-01 20:45,4,3,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-01 21:00,12,3,1,1,0,3,4,0,0,0,0,0,0,0
2024-06-01 21:15,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-01 21:30,8,4,0,2,0,0,2,0,0,0,0,0,0,0
2024-06-01 21:45,7,2,1,0,0,3,1,0,0,0,0,0,0,0
2024-06-01 22:00,6,2,0,0,1,1,2,0,0,0,0,0,0,0
2024-06-01 22:15,4,2,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-01 22:30,6,1,1,0,1,1,2,0,0,0,0,0,0,0
2024-06-01 22:45,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01 23:00,11,5,0,2,1,1,2,0,0,0,0,0,0,0
2024-06-01 23:15,8,3,0,1,1,1,2,0,0,0,0,0,0,0
2024-06-01 23:30,8,3,1,2,0,1,1,0,0,0,0,0,0,0
2024-06-01 23:45,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 00:00,4,1,0,2,0,1,0,0,0,0,0,0,0,0
2024-06-02 00:15,2,0,0,1,0,1,0,0,0,0,0,0,0,0
2024-06-02 00:30,4,3,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 00:45,7,2,0,1,1,2,1,0,0,0,0,0,0,0
2024-06-02 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 01:30,4,3,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-02 01:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 02:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 02:30,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-06-02 02:45,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 04:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 04:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 05:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 05:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 05:45,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 06:15,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-06-02 06:30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-02 06:45,5,3,0,1,0,0,1,0,0,0,0,0,0,0
2024-06-02 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 07:15,3,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-06-02 07:30,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-02 07:45,5,3,1,1,0,0,0,0,0,0,0,0,0,0
2024-06-02 08:00,3,1,0,1,0,0,1,0,0,0,0,0,0,0
2024-06-02 08:15,10,4,0,2,1,2,1,0,0,0,0,0,0,0
2024-06-02 08:30,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-02 08:45,3,1,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-02 09:00,7,3,0,1,0,1,2,0,0,0,0,0,0,0
2024-06-02 09:15,6,2,1,0,0,0,3,0,0,0,0,0,0,0
2024-06-02 09:30,9,1,0,2,0,3,3,0,0,0,0,0,0,0
2024-06-02 09:45,18,5,2,1,1,2,7,0,0,0,0,0,0,0
2024-06-02 10:00,6,3,1,0,0,0,2,0,0,0,0,0,0,0
2024-06-02 10:15,20,5,1,1,1,6,6,0,0,0,0,0,0,0
2024-06-02 10:30,17,5,0,1,1,3,7,0,0,0,0,0,0,0
2024-06-02 10:45,33,18,0,5,0,0,10,0,0,0,0,0,0,0
2024-06-02 11:00,36,12,7,1,2,8,6,0,0,0,0,0,0,0
2024-06-02 11:15,28,12,1,1,0,4,10,0,0,0,0,0,0,0
2024-06-02 11:30,15,6,0,0,0,3,6,0,0,0,0,0,0,0
2024-06-02 11:45,35,15,0,1,0,8,11,0,0,0,0,0,0,0
2024-06-02 12:00,30,16,0,3,1,2,8,0,0,0,0,0,0,0
2024-06-02 12:15,33,17,0,5,1,4,6,0,0,0,0,0,0,0
2024-06-02 12:30,35,13,1,1,0,4,16,0,0,0,0,0,0,0
2024-06-02 12:45,42,21,0,4,0,6,11,0,0,0,0,0,0,0
2024-06-02 13:00,29,9,1,2,1,8,8,0,0,0,0,0,0,0
2024-06-02 13:15,43,18,3,2,0,9,11,0,0,0,0,0,0,0
2024-06-02 13:30,43,15,3,8,2,8,7,0,0,0,0,0,0,0
2024-06-02 13:45,37,15,1,3,0,4,14,0,0,0,0,0,0,0
2024-06-02 14:00,43,15,1,4,1,8,14,0,0,0,0,0,0,0
2024-06-02 14:15,49,19,4,1,0,10,15,0,0,0,0,0,0,0
2024-06-02 14:30,38,17,1,3,1,3,13,0,0,0,0,0,0,0
2024-06-02 14:45,54,19,3,5,2,10,15,0,0,0,0,0,0,0
2024-06-02 15:00,64,16,3,6,2,8,29,0,0,0,0,0,0,0
2024-06-02 15:15,51,23,1,7,1,7,12,0,0,0,0,0,0,0
2024-06-02 15:30,41,22,0,3,1,4,11,0,0,0,0,0,0,0
2024-06-02 15:45,59,19,7,4,0,10,19,0,0,0,0,0,0,0
2024-06-02 16:00,58,21,3,2,0,9,23,0,0,0,0,0,0,0
2024-06-02 16:15,50,23,1,2,0,10,14,0,0,0,0,0,0,0
2024-06-02 16:30,60,18,0,0,3,19,20,0,0,0,0,0,0,0
2024-06-02 16:45,30,20,0,1,0,2,7,0,0,0,0,0,0,0
2024-06-02 17:00,42,18,1,3,1,5,14,0,0,0,0,0,0,0
2024-06-02 17:15,40,20,1,4,0,6,9,0,0,0,0,0,0,0
2024-06-02 17:30,34,13,0,4,0,5,12,0,0,0,0,0,0,0
2024-06-02 17:45,31,11,1,5,0,5,9,0,0,0,0,0,0,0
2024-06-02 18:00,30,9,2,1,0,7,11,0,0,0,0,0,0,0
2024-06-02 18:15,38,13,2,3,1,7,12,0,0,0,0,0,0,0
2024-06-02 18:30,15,8,0,2,1,2,2,0,0,0,0,0,0,0
2024-06-02 18:45,23,15,0,1,0,3,4,0,0,0,0,0,0,0
2024-06-02 19:00,21,9,2,2,0,3,5,0,0,0,0,0,0,0
2024-06-02 19:15,23,10,1,0,0,6,6,0,0,0,0,0,0,0
2024-06-02 19:30,30,12,0,1,2,6,9,0,0,0,0,0,0,0
2024-06-02 19:45,20,8,1,1,1,2,7,0,0,0,0,0,0,0
2024-06-02 20:00,9,8,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-02 20:15,14,10,0,2,0,1,1,0,0,0,0,0,0,0
2024-06-02 20:30,16,5,1,0,0,4,6,0,0,0,0,0,0,0
2024-06-02 20:45,5,2,1,1,0,0,1,0,0,0,0,0,0,0
2024-06-02 21:00,14,4,1,2,0,4,3,0,0,0,0,0,0,0
2024-06-02 21:15,6,5,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-02 21:30,7,4,0,1,0,2,0,0,0,0,0,0,0,0
2024-06-02 21:45,7,1,0,0,1,4,1,0,0,0,0,0,0,0
2024-06-02 22:00,4,1,0,0,0,2,1,0,0,0,0,0,0,0
2024-06-02 22:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 22:30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-02 22:45,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-06-02 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 23:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 23:30,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-02 23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 00:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 04:15,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-06-03 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 04:45,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2024-06-03 05:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 05:15,4,1,1,0,0,0,2,0,0,0,0,0,0,0
2024-06-03 05:30,4,1,0,0,0,1,2,0,0,0,0,0,0,0
2024-06-03 05:45,9,6,0,1,0,0,2,0,0,0,0,0,0,0
2024-06-03 06:00,8,4,0,1,0,0,3,0,0,0,0,0,0,0
2024-06-03 06:15,10,8,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-03 06:30,21,16,0,1,0,1,3,0,0,0,0,0,0,0
2024-06-03 06:45,24,14,0,1,0,3,6,0,0,0,0,0,0,0
2024-06-03 07:00,24,15,0,0,0,2,7,0,0,0,0,0,0,0
2024-06-03 07:15,51,35,0,2,0,1,13,0,0,0,0,0,0,0
2024-06-03 07:30,45,31,0,3,0,0,11,0,0,0,0,0,0,0
2024-06-03 07:45,47,32,0,2,0,1,12,0,0,0,0,0,0,0
2024-06-03 08:00,30,15,1,1,0,2,11,0,0,0,0,0,0,0
2024-06-03 08:15,29,22,0,1,0,1,5,0,0,0,0,0,0,0
2024-06-03 08:30,17,9,1,1,0,2,4,0,0,0,0,0,0,0
2024-06-03 08:45,23,13,1,2,0,2,5,0,0,0,0,0,0,0
2024-06-03 09:00,16,10,1,1,0,0,4,0,0,0,0,0,0,0
2024-06-03 09:15,14,10,0,1,0,2,1,0,0,0,0,0,0,0
2024-06-03 09:30,26,19,0,1,0,0,6,0,0,0,0,0,0,0
2024-06-03 09:45,14,5,0,0,0,6,3,0,0,0,0,0,0,0
2024-06-03 10:00,18,13,0,2,0,0,3,0,0,0,0,0,0,0
2024-06-03 10:15,13,9,0,1,0,1,2,0,0,0,0,0,0,0
2024-06-03 10:30,18,11,0,0,0,0,7,0,0,0,0,0,0,0
2024-06-03 10:45,15,5,0,3,0,1,6,0,0,0,0,0,0,0
2024-06-03 11:00,18,8,0,0,0,1,9,0,0,0,0,0,0,0
2024-06-03 11:15,17,6,0,1,0,2,8,0,0,0,0,0,0,0
2024-06-03 11:30,15,8,0,1,0,2,4,0,0,0,0,0,0,0
2024-06-03 11:45,15,7,1,0,0,2,5,0,0,0,0,0,0,0
2024-06-03 12:00,17,9,0,3,0,1,4,0,0,0,0,0,0,0
2024-06-03 12:15,11,5,0,0,0,0,6,0,0,0,0,0,0,0
2024-06-03 12:30,26,12,1,1,1,3,8,0,0,0,0,0,0,0
2024-06-03 12:45,16,5,0,0,1,2,8,0,0,0,0,0,0,0
2024-06-03 13:00,21,11,0,0,1,4,5,0,0,0,0,0,0,0
2024-06-03 13:15,29,9,1,2,1,2,14,0,0,0,0,0,0,0
2024-06-03 13:30,25,8,0,1,0,3,13,0,0,0,0,0,0,0
2024-06-03 13:45,16,6,0,0,0,2,8,0,0,0,0,0,0,0
2024-06-03 14:00,22,4,0,0,0,7,11,0,0,0,0,0,0,0
2024-06-03 14:15,15,4,1,0,0,1,9,0,0,0,0,0,0,0
2024-06-03 14:30,24,14,0,1,0,2,7,0,0,0,0,0,0,0
2024-06-03 14:45,23,10,0,1,0,4,8,0,0,0,0,0,0,0
2024-06-03 15:00,31,12,1,1,0,6,11,0,0,0,0,0,0,0
2024-06-03 15:15,24,11,1,0,0,3,9,0,0,0,0,0,0,0
2024-06-03 15:30,33,11,0,1,1,4,16,0,0,0,0,0,0,0
2024-06-03 15:45,71,25,1,2,0,9,34,0,0,0,0,0,0,0
2024-06-03 16:00,36,14,2,1,1,5,13,0,0,0,0,0,0,0
2024-06-03 16:15,33,8,0,0,1,8,16,0,0,0,0,0,0,0
2024-06-03 16:30,38,6,2,0,0,6,24,0,0,0,0,0,0,0
2024-06-03 16:45,55,15,4,1,2,9,24,0,0,0,0,0,0,0
2024-06-03 17:00,39,22,0,0,1,5,11,0,0,0,0,0,0,0
2024-06-03 17:15,45,19,0,0,0,5,21,0,0,0,0,0,0,0
2024-06-03 17:30,49,16,0,1,0,8,24,0,0,0,0,0,0,0
2024-06-03 17:45,32,11,0,1,0,3,17,0,0,0,0,0,0,0
2024-06-03 18:00,42,16,1,1,0,12,12,0,0,0,0,0,0,0
2024-06-03 18:15,33,12,0,1,0,8,12,0,0,0,0,0,0,0
2024-06-03 18:30,33,12,0,3,0,2,16,0,0,0,0,0,0,0
2024-06-03 18:45,36,19,0,2,0,5,10,0,0,0,0,0,0,0
2024-06-03 19:00,25,10,1,1,0,5,8,0,0,0,0,0,0,0
2024-06-03 19:15,28,11,0,0,2,5,10,0,0,0,0,0,0,0
2024-06-03 19:30,19,9,1,3,1,1,4,0,0,0,0,0,0,0
2024-06-03 19:45,10,3,0,0,0,1,6,0,0,0,0,0,0,0
2024-06-03 20:00,17,8,2,0,0,4,3,0,0,0,0,0,0,0
2024-06-03 20:15,9,6,1,0,0,0,2,0,0,0,0,0,0,0
2024-06-03 20:30,9,7,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-03 20:45,5,3,0,0,0,1,1,0,0,0,0,0,0,0
2024-06-03 21:00,10,4,1,1,0,2,2,0,0,0,0,0,0,0
2024-06-03 21:15,7,2,0,1,0,2,2,0,0,0,0,0,0,0
2024-06-03 21:30,7,3,0,1,0,1,2,0,0,0,0,0,0,0
2024-06-03 21:45,7,1,0,0,0,2,4,0,0,0,0,0,0,0
2024-06-03 22:00,4,2,0,0,0,2,0,0,0,0,0,0,0,0
2024-06-03 22:15,3,2,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-03 22:30,3,2,1,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 22:45,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-03 23:00,4,3,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-03 23:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 23:30,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-06-03 23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 00:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-04 00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 01:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-06-04 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 04:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 04:45,3,0,0,0,0,1,2,0,0,0,0,0,0,0
2024-06-04 05:00,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-04 05:15,4,2,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-04 05:30,4,1,1,0,0,0,2,0,0,0,0,0,0,0
2024-06-04 05:45,4,3,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-04 06:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04 06:15,8,6,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-04 06:30,17,11,0,2,0,1,3,0,0,0,0,0,0,0
2024-06-04 06:45,23,13,0,4,0,0,6,0,0,0,0,0,0,0
2024-06-04 07:00,31,17,0,1,0,1,12,0,0,0,0,0,0,0
2024-06-04 07:15,75,47,3,2,1,2,20,0,0,0,0,0,0,0
2024-06-04 07:30,62,37,0,1,0,3,21,0,0,0,0,0,0,0
2024-06-04 07:45,34,22,0,1,1,1,9,0,0,0,0,0,0,0
2024-06-04 08:00,42,28,0,2,1,2,9,0,0,0,0,0,0,0
2024-06-04 08:15,30,17,1,2,0,1,9,0,0,0,0,0,0,0
2024-06-04 08:30,28,11,0,1,1,0,15,0,0,0,0,0,0,0
2024-06-04 08:45,69,39,3,14,6,2,5,0,0,0,0,0,0,0
2024-06-04 09:00,17,8,0,1,0,2,6,0,0,0,0,0,0,0
2024-06-04 09:15,24,17,0,1,0,2,4,0,0,0,0,0,0,0
2024-06-04 09:30,19,11,0,0,0,3,5,0,0,0,0,0,0,0
2024-06-04 09:45,15,11,0,0,0,0,4,0,0,0,0,0,0,0
2024-06-04 10:00,19,8,2,1,0,1,7,0,0,0,0,0,0,0
2024-06-04 10:15,16,8,1,2,0,1,4,0,0,0,0,0,0,0
2024-06-04 10:30,18,11,1,0,0,1,5,0,0,0,0,0,0,0
2024-06-04 10:45,14,6,0,1,1,0,6,0,0,0,0,0,0,0
2024-06-04 11:00,7,5,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-04 11:15,14,3,0,1,0,1,9,0,0,0,0,0,0,0
2024-06-04 11:30,17,12,0,1,0,0,4,0,0,0,0,0,0,0
2024-06-04 11:45,16,7,0,0,0,1,8,0,0,0,0,0,0,0
2024-06-04 12:00,22,8,1,2,1,2,8,0,0,0,0,0,0,0
2024-06-04 12:15,22,6,1,1,1,4,9,0,0,0,0,0,0,0
2024-06-04 12:30,15,7,1,0,0,1,6,0,0,0,0,0,0,0
2024-06-04 12:45,21,11,0,0,0,0,10,0,0,0,0,0,0,0
2024-06-04 13:00,36,16,1,1,0,6,12,0,0,0,0,0,0,0
2024-06-04 13:15,38,11,0,1,1,9,16,0,0,0,0,0,0,0
