Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2024-11-01 00:00,13,6,7,0,0,0
2024-11-01 00:15,16,5,11,0,0,0
2024-11-01 00:30,29,2,27,0,0,0
2024-11-01 00:45,11,6,5,0,0,0
2024-11-01 01:00,14,6,8,0,0,0
2024-11-01 01:15,23,12,11,0,0,0
2024-11-01 01:30,15,7,8,0,0,0
2024-11-01 01:45,15,8,7,0,0,0
2024-11-01 02:00,20,15,5,0,0,0
2024-11-01 02:15,19,6,13,0,0,0
2024-11-01 02:30,15,6,9,0,0,0
2024-11-01 02:45,17,5,12,0,0,0
2024-11-01 03:00,16,13,3,0,0,0
2024-11-01 03:15,10,0,10,0,0,0
2024-11-01 03:30,16,12,4,0,0,0
2024-11-01 03:45,13,7,6,0,0,0
2024-11-01 04:00,5,1,4,0,0,0
2024-11-01 04:15,6,2,4,0,0,0
2024-11-01 04:30,12,1,11,0,0,0
2024-11-01 04:45,5,2,3,0,0,0
2024-11-01 05:00,1,1,0,0,0,0
2024-11-01 05:15,8,2,6,0,0,0
2024-11-01 05:30,1,0,1,0,0,0
2024-11-01 05:45,3,2,1,0,0,0
2024-11-01 06:00,1,1,0,0,0,0
2024-11-01 06:15,4,2,2,0,0,0
2024-11-01 06:30,6,6,0,0,0,0
2024-11-01 06:45,5,3,2,0,0,0
2024-11-01 07:00,3,3,0,0,0,0
2024-11-01 07:15,3,1,2,0,0,0
2024-11-01 07:30,8,3,5,0,0,0
2024-11-01 07:45,5,2,3,0,0,0
2024-11-01 08:00,8,4,4,0,0,0
2024-11-01 08:15,13,9,4,0,0,0
2024-11-01 08:30,18,16,2,0,0,0
2024-11-01 08:45,18,13,5,0,0,0
2024-11-01 09:00,19,12,7,0,0,0
2024-11-01 09:15,16,12,4,0,0,0
2024-11-01 09:30,18,13,5,0,0,0
2024-11-01 09:45,20,9,11,0,0,0
2024-11-01 10:00,30,19,11,0,0,0
2024-11-01 10:15,17,13,4,0,0,0
2024-11-01 10:30,26,17,9,0,0,0
2024-11-01 10:45,20,11,9,0,0,0
2024-11-01 11:00,26,16,10,0,0,0
2024-11-01 11:15,19,15,4,0,0,0
2024-11-01 11:30,27,16,11,0,0,0
2024-11-01 11:45,35,15,20,0,0,0
2024-11-01 12:00,28,14,14,0,0,0
2024-11-01 12:15,23,13,10,0,0,0
2024-11-01 12:30,31,18,13,0,0,0
2024-11-01 12:45,39,15,24,0,0,0
2024-11-01 13:00,13,7,6,0,0,0
2024-11-01 13:15,28,13,15,0,0,0
2024-11-01 13:30,32,15,17,0,0,0
2024-11-01 13:45,41,19,22,0,0,0
2024-11-01 14:00,27,14,13,0,0,0
2024-11-01 14:15,31,17,14,0,0,0
2024-11-01 14:30,26,17,9,0,0,0
2024-11-01 14:45,24,8,16,0,0,0
2024-11-01 15:00,33,17,16,0,0,0
2024-11-01 15:15,34,23,11,0,0,0
2024-11-01 15:30,26,18,8,0,0,0
2024-11-01 15:45,26,15,11,0,0,0
2024-11-01 16:00,34,13,21,0,0,0
2024-11-01 16:15,33,15,18,0,0,0
2024-11-01 16:30,37,15,22,0,0,0
2024-11-01 16:45,32,19,13,0,0,0
2024-11-01 17:00,36,25,11,0,0,0
2024-11-01 17:15,26,20,6,0,0,0
2024-11-01 17:30,44,21,23,0,0,0
2024-11-01 17:45,37,23,14,0,0,0
2024-11-01 18:00,21,9,12,0,0,0
2024-11-01 18:15,19,13,6,0,0,0
2024-11-01 18:30,18,5,13,0,0,0
2024-11-01 18:45,25,19,6,0,0,0
2024-11-01 19:00,20,9,11,0,0,0
2024-11-01 19:15,24,15,9,0,0,0
2024-11-01 19:30,18,8,10,0,0,0
2024-11-01 19:45,19,12,7,0,0,0
2024-11-01 20:00,22,11,11,0,0,0
2024-11-01 20:15,8,5,3,0,0,0
2024-11-01 20:30,20,9,11,0,0,0
2024-11-01 20:45,32,10,22,0,0,0
2024-11-01 21:00,26,8,18,0,0,0
2024-11-01 21:15,10,4,6,0,0,0
2024-11-01 21:30,7,2,5,0,0,0
2024-11-01 21:45,14,2,12,0,0,0
2024-11-01 22:00,18,3,15,0,0,0
2024-11-01 22:15,18,6,12,0,0,0
2024-11-01 22:30,6,1,5,0,0,0
2024-11-01 22:45,5,3,2,0,0,0
2024-11-01 23:00,11,2,9,0,0,0
2024-11-01 23:15,10,0,10,0,0,0
2024-11-01 23:30,17,2,15,0,0,0
2024-11-01 23:45,3,2,1,0,0,0
2024-11-02 00:00,7,3,4,0,0,0
2024-11-02 00:15,13,0,13,0,0,0
2024-11-02 00:30,8,0,8,0,0,0
2024-11-02 00:45,5,4,1,0,0,0
2024-11-02 01:00,3,1,2,0,0,0
2024-11-02 01:15,4,3,1,0,0,0
2024-11-02 01:30,1,0,1,0,0,0
2024-11-02 01:45,3,1,2,0,0,0
2024-11-02 02:00,2,0,2,0,0,0
2024-11-02 02:15,3,0,3,0,0,0
2024-11-02 02:30,1,0,1,0,0,0
2024-11-02 02:45,2,0,2,0,0,0
2024-11-02 03:00,8,0,8,0,0,0
2024-11-02 03:15,1,0,1,0,0,0
2024-11-02 03:30,2,1,1,0,0,0
2024-11-02 03:45,2,0,2,0,0,0
2024-11-02 04:00,0,0,0,0,0,0
2024-11-02 04:15,0,0,0,0,0,0
2024-11-02 04:30,1,1,0,0,0,0
2024-11-02 04:45,2,1,1,0,0,0
2024-11-02 05:00,0,0,0,0,0,0
2024-11-02 05:15,4,4,0,0,0,0
2024-11-02 05:30,3,3,0,0,0,0
2024-11-02 05:45,1,0,1,0,0,0
2024-11-02 06:00,1,1,0,0,0,0
2024-11-02 06:15,7,0,7,0,0,0
2024-11-02 06:30,2,1,1,0,0,0
2024-11-02 06:45,3,3,0,0,0,0
2024-11-02 07:00,9,6,3,0,0,0
2024-11-02 07:15,3,1,2,0,0,0
2024-11-02 07:30,12,11,1,0,0,0
2024-11-02 07:45,10,5,5,0,0,0
2024-11-02 08:00,10,3,7,0,0,0
2024-11-02 08:15,21,18,3,0,0,0
2024-11-02 08:30,18,12,6,0,0,0
2024-11-02 08:45,29,19,10,0,0,0
2024-11-02 09:00,41,29,12,0,0,0
2024-11-02 09:15,19,12,7,0,0,0
2024-11-02 09:30,31,23,8,0,0,0
2024-11-02 09:45,40,32,8,0,0,0
2024-11-02 10:00,65,53,12,0,0,0
2024-11-02 10:15,40,29,11,0,0,0
2024-11-02 10:30,50,32,18,0,0,0
2024-11-02 10:45,44,25,19,0,0,0
2024-11-02 11:00,51,36,15,0,0,0
2024-11-02 11:15,42,25,17,0,0,0
2024-11-02 11:30,42,24,18,0,0,0
2024-11-02 11:45,45,26,19,0,0,0
2024-11-02 12:00,48,25,23,0,0,0
2024-11-02 12:15,44,21,23,0,0,0
2024-11-02 12:30,45,19,26,0,0,0
2024-11-02 12:45,59,29,30,0,0,0
2024-11-02 13:00,31,19,12,0,0,0
2024-11-02 13:15,45,20,25,0,0,0
2024-11-02 13:30,61,33,28,0,0,0
2024-11-02 13:45,52,26,26,0,0,0
2024-11-02 14:00,46,25,21,0,0,0
2024-11-02 14:15,51,15,36,0,0,0
2024-11-02 14:30,47,21,26,0,0,0
2024-11-02 14:45,40,19,21,0,0,0
2024-11-02 15:00,44,14,30,0,0,0
2024-11-02 15:15,51,25,26,0,0,0
2024-11-02 15:30,37,18,19,0,0,0
2024-11-02 15:45,53,17,36,0,0,0
2024-11-02 16:00,35,14,21,0,0,0
2024-11-02 16:15,42,16,26,0,0,0
2024-11-02 16:30,41,15,26,0,0,0
2024-11-02 16:45,33,12,21,0,0,0
2024-11-02 17:00,41,19,22,0,0,0
2024-11-02 17:15,34,11,23,0,0,0
2024-11-02 17:30,42,15,27,0,0,0
2024-11-02 17:45,55,27,28,0,0,0
2024-11-02 18:00,31,19,12,0,0,0
2024-11-02 18:15,51,23,28,0,0,0
2024-11-02 18:30,32,16,16,0,0,0
2024-11-02 18:45,38,29,9,0,0,0
2024-11-02 19:00,27,15,12,0,0,0
2024-11-02 19:15,25,8,17,0,0,0
2024-11-02 19:30,21,5,16,0,0,0
2024-11-02 19:45,28,19,9,0,0,0
2024-11-02 20:00,26,14,12,0,0,0
2024-11-02 20:15,23,10,13,0,0,0
2024-11-02 20:30,19,6,13,0,0,0
2024-11-02 20:45,12,7,5,0,0,0
2024-11-02 21:00,23,10,13,0,0,0
2024-11-02 21:15,16,8,8,0,0,0
2024-11-02 21:30,8,2,6,0,0,0
2024-11-02 21:45,14,3,11,0,0,0
2024-11-02 22:00,21,8,13,0,0,0
2024-11-02 22:15,24,9,15,0,0,0
2024-11-02 22:30,5,1,4,0,0,0
2024-11-02 22:45,11,5,6,0,0,0
2024-11-02 23:00,12,3,9,0,0,0
2024-11-02 23:15,16,6,10,0,0,0
2024-11-02 23:30,22,2,20,0,0,0
2024-11-02 23:45,5,1,4,0,0,0
2024-11-03 00:00,7,2,5,0,0,0
2024-11-03 00:15,13,5,8,0,0,0
2024-11-03 00:30,9,1,8,0,0,0
2024-11-03 00:45,5,1,4,0,0,0
2024-11-03 01:00,9,1,8,0,0,0
2024-11-03 01:15,6,0,6,0,0,0
2024-11-03 01:30,16,4,12,0,0,0
2024-11-03 01:45,4,0,4,0,0,0
2024-11-03 02:00,7,2,5,0,0,0
2024-11-03 02:15,8,1,7,0,0,0
2024-11-03 02:30,5,1,4,0,0,0
2024-11-03 02:45,1,0,1,0,0,0
2024-11-03 03:00,5,1,4,0,0,0
2024-11-03 03:15,3,0,3,0,0,0
2024-11-03 03:30,1,0,1,0,0,0
2024-11-03 03:45,2,0,2,0,0,0
2024-11-03 04:00,2,2,0,0,0,0
2024-11-03 04:15,7,0,7,0,0,0
2024-11-03 04:30,2,1,1,0,0,0
2024-11-03 04:45,2,0,2,0,0,0
2024-11-03 05:00,4,0,4,0,0,0
2024-11-03 05:15,2,0,2,0,0,0
2024-11-03 05:30,1,1,0,0,0,0
2024-11-03 05:45,2,1,1,0,0,0
2024-11-03 06:00,2,0,2,0,0,0
2024-11-03 06:15,3,1,2,0,0,0
2024-11-03 06:30,0,0,0,0,0,0
2024-11-03 06:45,6,4,2,0,0,0
2024-11-03 07:00,2,0,2,0,0,0
2024-11-03 07:15,2,2,0,0,0,0
2024-11-03 07:30,6,4,2,0,0,0
2024-11-03 07:45,4,1,3,0,0,0
2024-11-03 08:00,15,9,6,0,0,0
2024-11-03 08:15,14,12,2,0,0,0
2024-11-03 08:30,14,7,7,0,0,0
2024-11-03 08:45,17,13,4,0,0,0
2024-11-03 09:00,10,4,6,0,0,0
2024-11-03 09:15,22,15,7,0,0,0
2024-11-03 09:30,24,13,11,0,0,0
2024-11-03 09:45,25,15,10,0,0,0
2024-11-03 10:00,17,15,2,0,0,0
2024-11-03 10:15,23,16,7,0,0,0
2024-11-03 10:30,21,18,3,0,0,0
2024-11-03 10:45,35,22,13,0,0,0
2024-11-03 11:00,28,14,14,0,0,0
2024-11-03 11:15,22,10,12,0,0,0
2024-11-03 11:30,20,12,8,0,0,0
2024-11-03 11:45,28,14,14,0,0,0
2024-11-03 12:00,37,19,18,0,0,0
2024-11-03 12:15,28,16,12,0,0,0
2024-11-03 12:30,51,20,31,0,0,0
2024-11-03 12:45,31,20,11,0,0,0
2024-11-03 13:00,47,21,26,0,0,0
2024-11-03 13:15,59,31,28,0,0,0
2024-11-03 13:30,44,29,15,0,0,0
2024-11-03 13:45,44,37,7,0,0,0
2024-11-03 14:00,36,23,13,0,0,0
2024-11-03 14:15,49,31,18,0,0,0
2024-11-03 14:30,49,29,20,0,0,0
2024-11-03 14:45,68,40,28,0,0,0
2024-11-03 15:00,60,30,30,0,0,0
2024-11-03 15:15,50,26,24,0,0,0
2024-11-03 15:30,61,36,25,0,0,0
2024-11-03 15:45,56,23,33,0,0,0
2024-11-03 16:00,42,15,27,0,0,0
2024-11-03 16:15,44,13,31,0,0,0
2024-11-03 16:30,75,26,49,0,0,0
2024-11-03 16:45,62,26,36,0,0,0
2024-11-03 17:00,37,19,18,0,0,0
2024-11-03 17:15,42,18,24,0,0,0
2024-11-03 17:30,54,22,32,0,0,0
2024-11-03 17:45,43,14,29,0,0,0
2024-11-03 18:00,20,6,14,0,0,0
2024-11-03 18:15,33,13,20,0,0,0
2024-11-03 18:30,37,13,24,0,0,0
2024-11-03 18:45,26,16,10,0,0,0
2024-11-03 19:00,29,11,18,0,0,0
2024-11-03 19:15,24,10,14,0,0,0
2024-11-03 19:30,12,3,9,0,0,0
2024-11-03 19:45,16,4,12,0,0,0
2024-11-03 20:00,14,5,9,0,0,0
2024-11-03 20:15,22,9,13,0,0,0
2024-11-03 20:30,22,9,13,0,0,0
2024-11-03 20:45,8,1,7,0,0,0
2024-11-03 21:00,25,11,14,0,0,0
2024-11-03 21:15,19,11,8,0,0,0
2024-11-03 21:30,19,6,13,0,0,0
2024-11-03 21:45,8,0,8,0,0,0
2024-11-03 22:00,10,3,7,0,0,0
2024-11-03 22:15,9,2,7,0,0,0
2024-11-03 22:30,9,3,6,0,0,0
2024-11-03 22:45,2,1,1,0,0,0
2024-11-03 23:00,2,0,2,0,0,0
2024-11-03 23:15,2,1,1,0,0,0
2024-11-03 23:30,6,0,6,0,0,0
2024-11-03 23:45,4,2,2,0,0,0
2024-11-04 00:00,0,0,0,0,0,0
2024-11-04 00:15,0,0,0,0,0,0
2024-11-04 00:30,2,0,2,0,0,0
2024-11-04 00:45,1,0,1,0,0,0
2024-11-04 01:00,0,0,0,0,0,0
2024-11-04 01:15,2,2,0,0,0,0
2024-11-04 01:30,0,0,0,0,0,0
2024-11-04 01:45,0,0,0,0,0,0
2024-11-04 02:00,2,1,1,0,0,0
2024-11-04 02:15,0,0,0,0,0,0
2024-11-04 02:30,0,0,0,0,0,0
2024-11-04 02:45,0,0,0,0,0,0
2024-11-04 03:00,0,0,0,0,0,0
2024-11-04 03:15,0,0,0,0,0,0
2024-11-04 03:30,1,0,1,0,0,0
2024-11-04 03:45,0,0,0,0,0,0
2024-11-04 04:00,0,0,0,0,0,0
2024-11-04 04:15,6,3,3,0,0,0
2024-11-04 04:30,3,3,0,0,0,0
2024-11-04 04:45,0,0,0,0,0,0
2024-11-04 05:00,3,3,0,0,0,0
2024-11-04 05:15,2,1,1,0,0,0
2024-11-04 05:30,9,9,0,0,0,0
2024-11-04 05:45,19,12,7,0,0,0
2024-11-04 06:00,13,8,5,0,0,0
2024-11-04 06:15,16,5,11,0,0,0
2024-11-04 06:30,28,20,8,0,0,0
