Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2020-05-01 00:00,6,2,4,4,4,4
2020-05-01 00:15,7,3,4,4,4,4
2020-05-01 00:30,4,2,2,4,4,4
2020-05-01 00:45,3,1,2,4,4,4
2020-05-01 01:00,5,3,2,4,4,4
2020-05-01 01:15,3,2,1,4,4,4
2020-05-01 01:30,2,1,1,4,4,4
2020-05-01 01:45,3,1,2,4,4,4
2020-05-01 02:00,2,1,1,4,4,4
2020-05-01 02:15,1,1,0,4,4,4
2020-05-01 02:30,3,1,2,4,4,4
2020-05-01 02:45,1,0,1,4,4,4
2020-05-01 03:00,1,0,1,4,4,4
2020-05-01 03:15,0,0,0,4,4,4
2020-05-01 03:30,1,1,0,4,4,4
2020-05-01 03:45,2,1,1,4,4,4
2020-05-01 04:00,2,1,1,4,4,4
2020-05-01 04:15,0,0,0,4,4,4
2020-05-01 04:30,1,0,1,4,4,4
2020-05-01 04:45,5,1,4,4,4,4
2020-05-01 05:00,2,0,2,4,4,4
2020-05-01 05:15,8,1,7,4,4,4
2020-05-01 05:30,11,6,5,4,4,4
2020-05-01 05:45,17,7,10,4,4,4
2020-05-01 06:00,12,3,9,4,4,4
2020-05-01 06:15,21,8,13,4,4,4
2020-05-01 06:30,20,6,14,4,4,4
2020-05-01 06:45,28,15,13,4,4,4
2020-05-01 07:00,34,15,19,4,4,4
2020-05-01 07:15,37,17,20,4,4,4
2020-05-01 07:30,42,21,21,4,4,4
2020-05-01 07:45,55,28,27,4,4,4
2020-05-01 08:00,34,16,18,4,4,4
2020-05-01 08:15,50,27,23,4,4,4
2020-05-01 08:30,43,22,21,4,4,4
2020-05-01 08:45,51,25,26,4,4,4
2020-05-01 09:00,33,11,22,4,4,4
2020-05-01 09:15,31,15,16,4,4,4
2020-05-01 09:30,42,19,23,4,4,4
2020-05-01 09:45,47,25,22,4,4,4
2020-05-01 10:00,44,22,22,4,4,4
2020-05-01 10:15,39,16,23,4,4,4
2020-05-01 10:30,43,20,23,4,4,4
2020-05-01 10:45,48,23,25,4,4,4
2020-05-01 11:00,45,17,28,4,4,4
2020-05-01 11:15,51,23,28,4,4,4
2020-05-01 11:30,54,26,28,4,4,4
2020-05-01 11:45,55,28,27,4,4,4
2020-05-01 12:00,67,32,35,4,4,4
2020-05-01 12:15,65,30,35,4,4,4
2020-05-01 12:30,62,33,29,4,4,4
2020-05-01 12:45,73,35,38,4,4,4
2020-05-01 13:00,81,37,44,4,4,4
2020-05-01 13:15,71,37,34,4,4,4
2020-05-01 13:30,65,33,32,4,4,4
2020-05-01 13:45,75,39,36,4,4,4
2020-05-01 14:00,64,29,35,4,4,4
2020-05-01 14:15,73,38,35,4,4,4
2020-05-01 14:30,63,31,32,4,4,4
2020-05-01 14:45,63,26,37,4,4,4
2020-05-01 15:00,71,35,36,4,4,4
2020-05-01 15:15,72,31,41,4,4,4
2020-05-01 15:30,69,32,37,4,4,4
2020-05-01 15:45,73,33,40,4,4,4
2020-05-01 16:00,82,40,42,4,4,4
2020-05-01 16:15,68,37,31,4,4,4
2020-05-01 16:30,72,34,38,4,4,4
2020-05-01 16:45,70,33,37,4,4,4
2020-05-01 17:00,69,33,36,4,4,4
2020-05-01 17:15,70,31,39,4,4,4
2020-05-01 17:30,61,24,37,4,4,4
2020-05-01 17:45,66,31,35,4,4,4
2020-05-01 18:00,61,28,33,4,4,4
2020-05-01 18:15,63,31,32,4,4,4
2020-05-01 18:30,57,26,31,4,4,4
2020-05-01 18:45,60,28,32,4,4,4
2020-05-01 19:00,54,24,30,4,4,4
2020-05-01 19:15,44,19,25,4,4,4
2020-05-01 19:30,41,20,21,4,4,4
2020-05-01 19:45,44,18,26,4,4,4
2020-05-01 20:00,44,20,24,4,4,4
2020-05-01 20:15,42,16,26,4,4,4
2020-05-01 20:30,29,15,14,4,4,4
2020-05-01 20:45,26,11,15,4,4,4
2020-05-01 21:00,23,12,11,4,4,4
2020-05-01 21:15,25,11,14,4,4,4
2020-05-01 21:30,19,9,10,4,4,4
2020-05-01 21:45,14,6,8,4,4,4
2020-05-01 22:00,17,6,11,4,4,4
2020-05-01 22:15,13,5,8,4,4,4
2020-05-01 22:30,16,7,9,4,4,4
2020-05-01 22:45,16,6,10,4,4,4
2020-05-01 23:00,13,4,9,4,4,4
2020-05-01 23:15,10,3,7,4,4,4
2020-05-01 23:30,7,3,4,4,4,4
2020-05-01 23:45,12,5,7,4,4,4
2020-05-02 00:00,10,5,5,4,4,4
2020-05-02 00:15,6,3,3,4,4,4
2020-05-02 00:30,6,4,2,4,4,4
2020-05-02 00:45,5,2,3,4,4,4
2020-05-02 01:00,7,3,4,4,4,4
2020-05-02 01:15,4,2,2,4,4,4
2020-05-02 01:30,3,2,1,4,4,4
2020-05-02 01:45,3,2,1,4,4,4
2020-05-02 02:00,2,1,1,4,4,4
2020-05-02 02:15,1,0,1,4,4,4
2020-05-02 02:30,3,2,1,4,4,4
2020-05-02 02:45,3,1,2,4,4,4
2020-05-02 03:00,1,1,0,4,4,4
2020-05-02 03:15,2,1,1,4,4,4
2020-05-02 03:30,2,0,2,4,4,4
2020-05-02 03:45,2,1,1,4,4,4
2020-05-02 04:00,1,0,1,4,4,4
2020-05-02 04:15,1,0,1,4,4,4
2020-05-02 04:30,3,1,2,4,4,4
2020-05-02 04:45,2,1,1,4,4,4
2020-05-02 05:00,2,1,1,4,4,4
2020-05-02 05:15,6,2,4,4,4,4
2020-05-02 05:30,8,3,5,4,4,4
2020-05-02 05:45,7,2,5,4,4,4
2020-05-02 06:00,8,3,5,4,4,4
2020-05-02 06:15,4,1,3,4,4,4
2020-05-02 06:30,12,3,9,4,4,4
2020-05-02 06:45,8,1,7,4,4,4
2020-05-02 07:00,10,7,3,4,4,4
2020-05-02 07:15,10,4,6,4,4,4
2020-05-02 07:30,16,6,10,4,4,4
2020-05-02 07:45,15,8,7,4,4,4
2020-05-02 08:00,19,8,11,4,4,4
2020-05-02 08:15,17,9,8,4,4,4
2020-05-02 08:30,22,11,11,4,4,4
2020-05-02 08:45,27,13,14,4,4,4
2020-05-02 09:00,22,12,10,4,4,4
2020-05-02 09:15,27,9,18,4,4,4
2020-05-02 09:30,29,15,14,4,4,4
2020-05-02 09:45,37,16,21,4,4,4
2020-05-02 10:00,36,20,16,4,4,4
2020-05-02 10:15,40,20,20,4,4,4
2020-05-02 10:30,47,22,25,4,4,4
2020-05-02 10:45,42,21,21,4,4,4
2020-05-02 11:00,49,27,22,4,4,4
2020-05-02 11:15,56,28,28,4,4,4
2020-05-02 11:30,46,25,21,4,4,4
2020-05-02 11:45,63,28,35,4,4,4
2020-05-02 12:00,54,27,27,4,4,4
2020-05-02 12:15,61,27,34,4,4,4
2020-05-02 12:30,70,37,33,4,4,4
2020-05-02 12:45,63,32,31,4,4,4
2020-05-02 13:00,66,30,36,4,4,4
2020-05-02 13:15,61,29,32,4,4,4
2020-05-02 13:30,68,36,32,4,4,4
2020-05-02 13:45,68,31,37,4,4,4
2020-05-02 14:00,66,38,28,4,4,4
2020-05-02 14:15,73,41,32,4,4,4
2020-05-02 14:30,77,41,36,4,4,4
2020-05-02 14:45,68,38,30,4,4,4
2020-05-02 15:00,61,36,25,4,4,4
2020-05-02 15:15,78,37,41,4,4,4
2020-05-02 15:30,60,29,31,4,4,4
2020-05-02 15:45,72,35,37,4,4,4
2020-05-02 16:00,67,33,34,4,4,4
2020-05-02 16:15,62,32,30,4,4,4
2020-05-02 16:30,64,30,34,4,4,4
2020-05-02 16:45,65,29,36,4,4,4
2020-05-02 17:00,63,26,37,4,4,4
2020-05-02 17:15,63,26,37,4,4,4
2020-05-02 17:30,59,28,31,4,4,4
2020-05-02 17:45,61,26,35,4,4,4
2020-05-02 18:00,54,23,31,4,4,4
2020-05-02 18:15,52,27,25,4,4,4
2020-05-02 18:30,47,17,30,4,4,4
2020-05-02 18:45,49,24,25,4,4,4
2020-05-02 19:00,42,20,22,4,4,4
2020-05-02 19:15,40,16,24,4,4,4
2020-05-02 19:30,38,19,19,4,4,4
2020-05-02 19:45,35,13,22,4,4,4
2020-05-02 20:00,37,16,21,4,4,4
2020-05-02 20:15,33,16,17,4,4,4
2020-05-02 20:30,32,15,17,4,4,4
2020-05-02 20:45,18,7,11,4,4,4
2020-05-02 21:00,19,10,9,4,4,4
2020-05-02 21:15,21,8,13,4,4,4
