Datetime,300037931 (Gasselstiege),353413846 (Gasselstiege Fahrräder Stadteinwärts),353413847 (Gasselstiege Fahrräder Stadtauswärts),353426663 (Gasselstiege Fahrräder Stadteinwärts),353426665 (Gasselstiege Fahrräder Stadteinwärts),353426666 (Gasselstiege Fahrräder Stadtauswärts),353426668 (Gasselstiege Fahrräder Stadtauswärts),300037931-status,353413846-status,353413847-status,353426663-status,353426665-status,353426666-status,353426668-status
2026-03-01 00:00,5,2,3,,,,,0,0,0,,,,
2026-03-01 00:15,3,0,3,,,,,0,0,0,,,,
2026-03-01 00:30,3,3,0,,,,,0,0,0,,,,
2026-03-01 00:45,4,1,3,,,,,0,0,0,,,,
2026-03-01 01:00,2,2,0,,,,,0,0,0,,,,
2026-03-01 01:15,7,3,4,,,,,0,0,0,,,,
2026-03-01 01:30,0,0,0,,,,,0,0,0,,,,
2026-03-01 01:45,1,0,1,,,,,0,0,0,,,,
2026-03-01 02:00,2,0,2,,,,,0,0,0,,,,
2026-03-01 02:15,3,0,3,,,,,0,0,0,,,,
2026-03-01 02:30,0,0,0,,,,,0,0,0,,,,
2026-03-01 02:45,0,0,0,,,,,0,0,0,,,,
2026-03-01 03:00,0,0,0,,,,,0,0,0,,,,
2026-03-01 03:15,5,1,4,,,,,0,0,0,,,,
2026-03-01 03:30,3,2,1,,,,,0,0,0,,,,
2026-03-01 03:45,1,1,0,,,,,0,0,0,,,,
2026-03-01 04:00,1,0,1,,,,,0,0,0,,,,
2026-03-01 04:15,2,0,2,,,,,0,0,0,,,,
2026-03-01 04:30,0,0,0,,,,,0,0,0,,,,
2026-03-01 04:45,2,1,1,,,,,0,0,0,,,,
2026-03-01 05:00,1,1,0,,,,,0,0,0,,,,
2026-03-01 05:15,1,1,0,,,,,0,0,0,,,,
2026-03-01 05:30,1,1,0,,,,,0,0,0,,,,
2026-03-01 05:45,2,2,0,,,,,0,0,0,,,,
2026-03-01 06:00,1,1,0,,,,,0,0,0,,,,
2026-03-01 06:15,2,2,0,,,,,0,0,0,,,,
2026-03-01 06:30,1,0,1,,,,,0,0,0,,,,
2026-03-01 06:45,0,0,0,,,,,0,0,0,,,,
2026-03-01 07:00,1,0,1,,,,,0,0,0,,,,
2026-03-01 07:15,3,2,1,,,,,0,0,0,,,,
2026-03-01 07:30,3,2,1,,,,,0,0,0,,,,
2026-03-01 07:45,4,0,4,,,,,0,0,0,,,,
2026-03-01 08:00,3,2,1,,,,,0,0,0,,,,
2026-03-01 08:15,1,0,1,,,,,0,0,0,,,,
2026-03-01 08:30,8,5,3,,,,,0,0,0,,,,
2026-03-01 08:45,12,9,3,,,,,0,0,0,,,,
2026-03-01 09:00,4,2,2,,,,,0,0,0,,,,
2026-03-01 09:15,6,4,2,,,,,0,0,0,,,,
2026-03-01 09:30,23,11,12,,,,,0,0,0,,,,
2026-03-01 09:45,19,11,8,,,,,0,0,0,,,,
2026-03-01 10:00,15,13,2,,,,,0,0,0,,,,
2026-03-01 10:15,6,2,4,,,,,0,0,0,,,,
2026-03-01 10:30,15,8,7,,,,,0,0,0,,,,
2026-03-01 10:45,35,15,20,,,,,0,0,0,,,,
2026-03-01 11:00,14,8,6,,,,,0,0,0,,,,
2026-03-01 11:15,14,5,9,,,,,0,0,0,,,,
2026-03-01 11:30,18,9,9,,,,,0,0,0,,,,
2026-03-01 11:45,29,14,15,,,,,0,0,0,,,,
2026-03-01 12:00,20,10,10,,,,,0,0,0,,,,
2026-03-01 12:15,21,8,13,,,,,0,0,0,,,,
2026-03-01 12:30,20,11,9,,,,,0,0,0,,,,
2026-03-01 12:45,26,11,15,,,,,0,0,0,,,,
2026-03-01 13:00,31,16,15,,,,,0,0,0,,,,
2026-03-01 13:15,32,23,9,,,,,0,0,0,,,,
2026-03-01 13:30,39,17,22,,,,,0,0,0,,,,
2026-03-01 13:45,32,8,24,,,,,0,0,0,,,,
2026-03-01 14:00,24,14,10,,,,,0,0,0,,,,
2026-03-01 14:15,25,12,13,,,,,0,0,0,,,,
2026-03-01 14:30,37,22,15,,,,,0,0,0,,,,
2026-03-01 14:45,41,21,20,,,,,0,0,0,,,,
2026-03-01 15:00,39,17,22,,,,,0,0,0,,,,
2026-03-01 15:15,32,13,19,,,,,0,0,0,,,,
2026-03-01 15:30,44,19,25,,,,,0,0,0,,,,
2026-03-01 15:45,47,17,30,,,,,0,0,0,,,,
