Datetime,300037931 (Gasselstiege),353413846 (Gasselstiege Fahrräder Stadteinwärts),353413847 (Gasselstiege Fahrräder Stadtauswärts),353426663 (Gasselstiege Fahrräder Stadteinwärts),353426665 (Gasselstiege Fahrräder Stadteinwärts),353426666 (Gasselstiege Fahrräder Stadtauswärts),353426668 (Gasselstiege Fahrräder Stadtauswärts),300037931-status,353413846-status,353413847-status,353426663-status,353426665-status,353426666-status,353426668-status
2026-05-01 00:00,9,5,4,,,,,0,0,0,,,,
2026-05-01 00:15,9,2,7,,,,,0,0,0,,,,
2026-05-01 00:30,7,1,6,,,,,0,0,0,,,,
2026-05-01 00:45,12,3,9,,,,,0,0,0,,,,
2026-05-01 01:00,4,1,3,,,,,0,0,0,,,,
2026-05-01 01:15,8,2,6,,,,,0,0,0,,,,
2026-05-01 01:30,4,0,4,,,,,0,0,0,,,,
2026-05-01 01:45,5,4,1,,,,,0,0,0,,,,
2026-05-01 02:00,1,0,1,,,,,0,0,0,,,,
2026-05-01 02:15,6,0,6,,,,,0,0,0,,,,
2026-05-01 02:30,5,0,5,,,,,0,0,0,,,,
2026-05-01 02:45,6,1,5,,,,,0,0,0,,,,
2026-05-01 03:00,4,0,4,,,,,0,0,0,,,,
2026-05-01 03:15,3,0,3,,,,,0,0,0,,,,
2026-05-01 03:30,1,0,1,,,,,0,0,0,,,,
2026-05-01 03:45,2,2,0,,,,,0,0,0,,,,
2026-05-01 04:00,3,2,1,,,,,0,0,0,,,,
2026-05-01 04:15,2,0,2,,,,,0,0,0,,,,
2026-05-01 04:30,0,0,0,,,,,0,0,0,,,,
2026-05-01 04:45,1,0,1,,,,,0,0,0,,,,
2026-05-01 05:00,3,1,2,,,,,0,0,0,,,,
2026-05-01 05:15,2,2,0,,,,,0,0,0,,,,
2026-05-01 05:30,1,1,0,,,,,0,0,0,,,,
2026-05-01 05:45,2,1,1,,,,,0,0,0,,,,
2026-05-01 06:00,3,3,0,,,,,0,0,0,,,,
2026-05-01 06:15,1,1,0,,,,,0,0,0,,,,
2026-05-01 06:30,1,1,0,,,,,0,0,0,,,,
2026-05-01 06:45,6,3,3,,,,,0,0,0,,,,
2026-05-01 07:00,2,0,2,,,,,0,0,0,,,,
2026-05-01 07:15,5,0,5,,,,,0,0,0,,,,
2026-05-01 07:30,4,4,0,,,,,0,0,0,,,,
2026-05-01 07:45,12,2,10,,,,,0,0,0,,,,
2026-05-01 08:00,6,1,5,,,,,0,0,0,,,,
2026-05-01 08:15,3,1,2,,,,,0,0,0,,,,
2026-05-01 08:30,11,4,7,,,,,0,0,0,,,,
2026-05-01 08:45,16,6,10,,,,,0,0,0,,,,
2026-05-01 09:00,22,16,6,,,,,0,0,0,,,,
2026-05-01 09:15,6,4,2,,,,,0,0,0,,,,
2026-05-01 09:30,19,11,8,,,,,0,0,0,,,,
2026-05-01 09:45,33,12,21,,,,,0,0,0,,,,
2026-05-01 10:00,25,12,13,,,,,0,0,0,,,,
2026-05-01 10:15,38,16,22,,,,,0,0,0,,,,
2026-05-01 10:30,40,25,15,,,,,0,0,0,,,,
2026-05-01 10:45,54,31,23,,,,,0,0,0,,,,
2026-05-01 11:00,54,22,32,,,,,0,0,0,,,,
2026-05-01 11:15,82,40,42,,,,,0,0,0,,,,
2026-05-01 11:30,72,34,38,,,,,0,0,0,,,,
2026-05-01 11:45,84,33,51,,,,,0,0,0,,,,
2026-05-01 12:00,113,30,83,,,,,0,0,0,,,,
2026-05-01 12:15,94,42,52,,,,,0,0,0,,,,
2026-05-01 12:30,81,39,42,,,,,0,0,0,,,,
2026-05-01 12:45,82,32,50,,,,,0,0,0,,,,
2026-05-01 13:00,83,50,33,,,,,0,0,0,,,,
2026-05-01 13:15,69,36,33,,,,,0,0,0,,,,
2026-05-01 13:30,66,44,22,,,,,0,0,0,,,,
2026-05-01 13:45,117,66,51,,,,,0,0,0,,,,
2026-05-01 14:00,94,41,53,,,,,0,0,0,,,,
2026-05-01 14:15,73,44,29,,,,,0,0,0,,,,
2026-05-01 14:30,92,53,39,,,,,0,0,0,,,,
2026-05-01 14:45,43,25,18,,,,,0,0,0,,,,
2026-05-01 15:00,79,44,35,,,,,0,0,0,,,,
2026-05-01 15:15,110,49,61,,,,,0,0,0,,,,
2026-05-01 15:30,101,37,64,,,,,0,0,0,,,,
2026-05-01 15:45,90,46,44,,,,,0,0,0,,,,
2026-05-01 16:00,60,26,34,,,,,0,0,0,,,,
2026-05-01 16:15,63,22,41,,,,,0,0,0,,,,
2026-05-01 16:30,70,30,40,,,,,0,0,0,,,,
2026-05-01 16:45,77,34,43,,,,,0,0,0,,,,
2026-05-01 17:00,66,42,24,,,,,0,0,0,,,,
2026-05-01 17:15,51,28,23,,,,,0,0,0,,,,
2026-05-01 17:30,71,47,24,,,,,0,0,0,,,,
2026-05-01 17:45,59,27,32,,,,,0,0,0,,,,
2026-05-01 18:00,73,44,29,,,,,0,0,0,,,,
2026-05-01 18:15,63,29,34,,,,,0,0,0,,,,
2026-05-01 18:30,53,32,21,,,,,0,0,0,,,,
2026-05-01 18:45,67,27,40,,,,,0,0,0,,,,
2026-05-01 19:00,48,19,29,,,,,0,0,0,,,,
2026-05-01 19:15,37,21,16,,,,,0,0,0,,,,
2026-05-01 19:30,46,20,26,,,,,0,0,0,,,,
2026-05-01 19:45,33,18,15,,,,,0,0,0,,,,
2026-05-01 20:00,54,25,29,,,,,0,0,0,,,,
2026-05-01 20:15,37,20,17,,,,,0,0,0,,,,
2026-05-01 20:30,37,16,21,,,,,0,0,0,,,,
2026-05-01 20:45,31,9,22,,,,,0,0,0,,,,
2026-05-01 21:00,22,9,13,,,,,0,0,0,,,,
2026-05-01 21:15,43,21,22,,,,,0,0,0,,,,
2026-05-01 21:30,36,13,23,,,,,0,0,0,,,,
2026-05-01 21:45,25,18,7,,,,,0,0,0,,,,
2026-05-01 22:00,17,13,4,,,,,0,0,0,,,,
2026-05-01 22:15,16,1,15,,,,,0,0,0,,,,
2026-05-01 22:30,17,6,11,,,,,0,0,0,,,,
2026-05-01 22:45,16,3,13,,,,,0,0,0,,,,
2026-05-01 23:00,7,1,6,,,,,0,0,0,,,,
2026-05-01 23:15,12,7,5,,,,,0,0,0,,,,
2026-05-01 23:30,10,1,9,,,,,0,0,0,,,,
2026-05-01 23:45,3,0,3,,,,,0,0,0,,,,
2026-05-02 00:00,5,0,5,,,,,0,0,0,,,,
2026-05-02 00:15,6,1,5,,,,,0,0,0,,,,
2026-05-02 00:30,5,3,2,,,,,0,0,0,,,,
2026-05-02 00:45,1,0,1,,,,,0,0,0,,,,
2026-05-02 01:00,4,1,3,,,,,0,0,0,,,,
2026-05-02 01:15,4,1,3,,,,,0,0,0,,,,
2026-05-02 01:30,2,1,1,,,,,0,0,0,,,,
2026-05-02 01:45,4,0,4,,,,,0,0,0,,,,
2026-05-02 02:00,2,0,2,,,,,0,0,0,,,,
2026-05-02 02:15,2,1,1,,,,,0,0,0,,,,
2026-05-02 02:30,2,0,2,,,,,0,0,0,,,,
2026-05-02 02:45,0,0,0,,,,,0,0,0,,,,
2026-05-02 03:00,1,1,0,,,,,0,0,0,,,,
2026-05-02 03:15,4,0,4,,,,,0,0,0,,,,
2026-05-02 03:30,0,0,0,,,,,0,0,0,,,,
2026-05-02 03:45,1,1,0,,,,,0,0,0,,,,
