Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2025-02-01 00:00,40,12,28,0,0,0
2025-02-01 00:15,45,23,22,0,0,0
2025-02-01 00:30,30,7,23,0,0,0
2025-02-01 00:45,27,12,15,0,0,0
2025-02-01 01:00,42,13,29,0,0,0
2025-02-01 01:15,24,9,15,0,0,0
2025-02-01 01:30,13,5,8,0,0,0
2025-02-01 01:45,17,10,7,0,0,0
2025-02-01 02:00,8,2,6,0,0,0
2025-02-01 02:15,13,0,13,0,0,0
2025-02-01 02:30,13,2,11,0,0,0
2025-02-01 02:45,15,3,12,0,0,0
2025-02-01 03:00,17,10,7,0,0,0
2025-02-01 03:15,8,3,5,0,0,0
2025-02-01 03:30,9,3,6,0,0,0
2025-02-01 03:45,7,2,5,0,0,0
2025-02-01 04:00,8,3,5,0,0,0
2025-02-01 04:15,4,0,4,0,0,0
2025-02-01 04:30,1,1,0,0,0,0
2025-02-01 04:45,1,0,1,0,0,0
2025-02-01 05:00,6,2,4,0,0,0
2025-02-01 05:15,4,2,2,0,0,0
2025-02-01 05:30,5,2,3,0,0,0
2025-02-01 05:45,10,7,3,0,0,0
2025-02-01 06:00,3,2,1,0,0,0
2025-02-01 06:15,4,4,0,0,0,0
2025-02-01 06:30,9,5,4,0,0,0
2025-02-01 06:45,5,5,0,0,0,0
2025-02-01 07:00,10,7,3,0,0,0
2025-02-01 07:15,9,5,4,0,0,0
2025-02-01 07:30,18,13,5,0,0,0
2025-02-01 07:45,42,29,13,0,0,0
2025-02-01 08:00,24,16,8,0,0,0
2025-02-01 08:15,28,12,16,0,0,0
2025-02-01 08:30,38,24,14,0,0,0
2025-02-01 08:45,50,35,15,0,0,0
2025-02-01 09:00,55,37,18,0,0,0
2025-02-01 09:15,72,50,22,0,0,0
2025-02-01 09:30,70,49,21,0,0,0
2025-02-01 09:45,116,90,26,0,0,0
2025-02-01 10:00,76,51,25,0,0,0
2025-02-01 10:15,90,51,39,0,0,0
2025-02-01 10:30,104,70,34,0,0,0
2025-02-01 10:45,116,81,35,0,0,0
2025-02-01 11:00,106,69,37,0,0,0
2025-02-01 11:15,128,74,54,0,0,0
2025-02-01 11:30,155,101,54,0,0,0
2025-02-01 11:45,134,85,49,0,0,0
2025-02-01 12:00,148,80,68,0,0,0
2025-02-01 12:15,146,84,62,0,0,0
2025-02-01 12:30,151,89,62,0,0,0
2025-02-01 12:45,158,70,88,0,0,0
2025-02-01 13:00,163,88,75,0,0,0
2025-02-01 13:15,168,84,84,0,0,0
2025-02-01 13:30,145,70,75,0,0,0
2025-02-01 13:45,186,106,80,0,0,0
2025-02-01 14:00,158,77,81,0,0,0
2025-02-01 14:15,185,80,105,0,0,0
2025-02-01 14:30,142,67,75,0,0,0
2025-02-01 14:45,155,74,81,0,0,0
2025-02-01 15:00,151,60,91,0,0,0
2025-02-01 15:15,148,60,88,0,0,0
2025-02-01 15:30,107,45,62,0,0,0
2025-02-01 15:45,124,47,77,0,0,0
2025-02-01 16:00,126,46,80,0,0,0
2025-02-01 16:15,123,34,89,0,0,0
2025-02-01 16:30,116,46,70,0,0,0
2025-02-01 16:45,114,40,74,0,0,0
2025-02-01 17:00,108,30,78,0,0,0
2025-02-01 17:15,125,49,76,0,0,0
2025-02-01 17:30,131,45,86,0,0,0
2025-02-01 17:45,107,39,68,0,0,0
2025-02-01 18:00,92,32,60,0,0,0
2025-02-01 18:15,100,35,65,0,0,0
