Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2026-07-01 00:00,2,1,1,0,0,0
2026-07-01 00:15,1,0,1,0,0,0
2026-07-01 00:30,3,1,2,0,0,0
2026-07-01 00:45,2,1,1,0,0,0
2026-07-01 01:00,1,0,1,0,0,0
2026-07-01 01:15,3,3,0,0,0,0
2026-07-01 01:30,2,1,1,0,0,0
2026-07-01 01:45,1,0,1,0,0,0
2026-07-01 02:00,0,0,0,0,0,0
2026-07-01 02:15,1,0,1,0,0,0
2026-07-01 02:30,0,0,0,0,0,0
2026-07-01 02:45,0,0,0,0,0,0
2026-07-01 03:00,1,0,1,0,0,0
2026-07-01 03:15,0,0,0,0,0,0
2026-07-01 03:30,3,3,0,0,0,0
2026-07-01 03:45,0,0,0,0,0,0
2026-07-01 04:00,0,0,0,0,0,0
2026-07-01 04:15,3,3,0,0,0,0
2026-07-01 04:30,1,1,0,0,0,0
2026-07-01 04:45,1,1,0,0,0,0
2026-07-01 05:00,3,2,1,0,0,0
2026-07-01 05:15,6,4,2,0,0,0
2026-07-01 05:30,3,2,1,0,0,0
2026-07-01 05:45,8,2,6,0,0,0
2026-07-01 06:00,7,7,0,0,0,0
2026-07-01 06:15,10,4,6,0,0,0
2026-07-01 06:30,12,7,5,0,0,0
2026-07-01 06:45,16,6,10,0,0,0
2026-07-01 07:00,5,5,0,0,0,0
2026-07-01 07:15,23,16,7,0,0,0
2026-07-01 07:30,35,20,15,0,0,0
2026-07-01 07:45,34,22,12,0,0,0
2026-07-01 08:00,26,16,10,0,0,0
2026-07-01 08:15,24,15,9,0,0,0
2026-07-01 08:30,19,10,9,0,0,0
2026-07-01 08:45,23,13,10,0,0,0
2026-07-01 09:00,14,11,3,0,0,0
2026-07-01 09:15,26,17,9,0,0,0
2026-07-01 09:30,19,13,6,0,0,0
2026-07-01 09:45,20,15,5,0,0,0
2026-07-01 10:00,34,20,14,0,0,0
2026-07-01 10:15,20,13,7,0,0,0
2026-07-01 10:30,14,10,4,0,0,0
2026-07-01 10:45,16,3,13,0,0,0
2026-07-01 11:00,9,7,2,0,0,0
2026-07-01 11:15,23,12,11,0,0,0
2026-07-01 11:30,19,9,10,0,0,0
2026-07-01 11:45,31,11,20,0,0,0
2026-07-01 12:00,22,9,13,0,0,0
2026-07-01 12:15,34,11,23,0,0,0
2026-07-01 12:30,34,10,24,0,0,0
2026-07-01 12:45,27,13,14,0,0,0
2026-07-01 13:00,16,6,10,0,0,0
2026-07-01 13:15,24,10,14,0,0,0
2026-07-01 13:30,32,18,14,0,0,0
2026-07-01 13:45,32,20,12,0,0,0
2026-07-01 14:00,33,16,17,0,0,0
2026-07-01 14:15,30,18,12,0,0,0
2026-07-01 14:30,30,12,18,0,0,0
2026-07-01 14:45,39,21,18,0,0,0
2026-07-01 15:00,37,18,19,0,0,0
2026-07-01 15:15,30,14,16,0,0,0
2026-07-01 15:30,34,19,15,0,0,0
2026-07-01 15:45,44,26,18,0,0,0
2026-07-01 16:00,44,18,26,0,0,0
2026-07-01 16:15,41,20,21,0,0,0
2026-07-01 16:30,56,25,31,0,0,0
2026-07-01 16:45,55,24,31,0,0,0
2026-07-01 17:00,38,14,24,0,0,0
2026-07-01 17:15,39,16,23,0,0,0
2026-07-01 17:30,40,21,19,0,0,0
2026-07-01 17:45,63,28,35,0,0,0
2026-07-01 18:00,36,10,26,0,0,0
2026-07-01 18:15,44,19,25,0,0,0
2026-07-01 18:30,44,14,30,0,0,0
2026-07-01 18:45,50,20,30,0,0,0
2026-07-01 19:00,34,21,13,0,0,0
2026-07-01 19:15,33,16,17,0,0,0
2026-07-01 19:30,38,25,13,0,0,0
2026-07-01 19:45,47,26,21,0,0,0
2026-07-01 20:00,43,20,23,0,0,0
2026-07-01 20:15,28,13,15,0,0,0
2026-07-01 20:30,19,8,11,0,0,0
2026-07-01 20:45,9,2,7,0,0,0
2026-07-01 21:00,22,12,10,0,0,0
2026-07-01 21:15,8,1,7,0,0,0
2026-07-01 21:30,12,6,6,0,0,0
2026-07-01 21:45,20,8,12,0,0,0
2026-07-01 22:00,22,11,11,0,0,0
2026-07-01 22:15,24,5,19,0,0,0
2026-07-01 22:30,20,7,13,0,0,0
2026-07-01 22:45,11,3,8,0,0,0
2026-07-01 23:00,11,2,9,0,0,0
2026-07-01 23:15,12,8,4,0,0,0
2026-07-01 23:30,7,1,6,0,0,0
2026-07-01 23:45,6,5,1,0,0,0
2026-07-02 00:00,5,2,3,0,0,0
2026-07-02 00:15,3,0,3,0,0,0
2026-07-02 00:30,2,1,1,0,0,0
2026-07-02 00:45,12,7,5,0,0,0
2026-07-02 01:00,5,1,4,0,0,0
2026-07-02 01:15,3,2,1,0,0,0
2026-07-02 01:30,4,1,3,0,0,0
2026-07-02 01:45,0,0,0,0,0,0
2026-07-02 02:00,13,10,3,0,0,0
2026-07-02 02:15,1,1,0,0,0,0
2026-07-02 02:30,2,0,2,0,0,0
2026-07-02 02:45,3,1,2,0,0,0
2026-07-02 03:00,0,0,0,0,0,0
2026-07-02 03:15,1,1,0,0,0,0
2026-07-02 03:30,0,0,0,0,0,0
2026-07-02 03:45,1,1,0,0,0,0
2026-07-02 04:00,3,1,2,0,0,0
2026-07-02 04:15,1,1,0,0,0,0
2026-07-02 04:30,1,1,0,0,0,0
2026-07-02 04:45,2,2,0,0,0,0
2026-07-02 05:00,2,0,2,0,0,0
2026-07-02 05:15,10,7,3,0,0,0
2026-07-02 05:30,3,2,1,0,0,0
2026-07-02 05:45,3,1,2,0,0,0
2026-07-02 06:00,2,1,1,0,0,0
2026-07-02 06:15,6,4,2,0,0,0
2026-07-02 06:30,9,5,4,0,0,0
2026-07-02 06:45,11,1,10,0,0,0
2026-07-02 07:00,18,6,12,0,0,0
2026-07-02 07:15,16,8,8,0,0,0
2026-07-02 07:30,46,29,17,0,0,0
2026-07-02 07:45,58,33,25,0,0,0
2026-07-02 08:00,26,12,14,0,0,0
2026-07-02 08:15,33,17,16,0,0,0
2026-07-02 08:30,32,16,16,0,0,0
2026-07-02 08:45,28,16,12,0,0,0
2026-07-02 09:00,21,11,10,0,0,0
2026-07-02 09:15,24,14,10,0,0,0
2026-07-02 09:30,24,13,11,0,0,0
2026-07-02 09:45,30,18,12,0,0,0
2026-07-02 10:00,15,7,8,0,0,0
2026-07-02 10:15,23,10,13,0,0,0
2026-07-02 10:30,14,8,6,0,0,0
2026-07-02 10:45,15,9,6,0,0,0
2026-07-02 11:00,21,12,9,0,0,0
2026-07-02 11:15,19,11,8,0,0,0
2026-07-02 11:30,10,4,6,0,0,0
2026-07-02 11:45,26,12,14,0,0,0
2026-07-02 12:00,22,10,12,0,0,0
2026-07-02 12:15,9,3,6,0,0,0
2026-07-02 12:30,21,9,12,0,0,0
2026-07-02 12:45,19,9,10,0,0,0
2026-07-02 13:00,15,4,11,0,0,0
2026-07-02 13:15,24,15,9,0,0,0
2026-07-02 13:30,17,7,10,0,0,0
2026-07-02 13:45,22,6,16,0,0,0
2026-07-02 14:00,22,11,11,0,0,0
2026-07-02 14:15,18,7,11,0,0,0
2026-07-02 14:30,30,21,9,0,0,0
2026-07-02 14:45,26,13,13,0,0,0
2026-07-02 15:00,30,15,15,0,0,0
2026-07-02 15:15,25,10,15,0,0,0
2026-07-02 15:30,27,14,13,0,0,0
2026-07-02 15:45,35,21,14,0,0,0
2026-07-02 16:00,30,10,20,0,0,0
2026-07-02 16:15,26,15,11,0,0,0
2026-07-02 16:30,27,16,11,0,0,0
2026-07-02 16:45,33,14,19,0,0,0
2026-07-02 17:00,33,12,21,0,0,0
2026-07-02 17:15,27,11,16,0,0,0
2026-07-02 17:30,34,12,22,0,0,0
2026-07-02 17:45,37,15,22,0,0,0
2026-07-02 18:00,22,10,12,0,0,0
2026-07-02 18:15,32,17,15,0,0,0
2026-07-02 18:30,39,16,23,0,0,0
2026-07-02 18:45,25,8,17,0,0,0
2026-07-02 19:00,26,14,12,0,0,0
2026-07-02 19:15,23,9,14,0,0,0
2026-07-02 19:30,19,11,8,0,0,0
2026-07-02 19:45,26,11,15,0,0,0
2026-07-02 20:00,18,7,11,0,0,0
2026-07-02 20:15,27,8,19,0,0,0
2026-07-02 20:30,21,8,13,0,0,0
2026-07-02 20:45,16,6,10,0,0,0
2026-07-02 21:00,17,10,7,0,0,0
2026-07-02 21:15,13,8,5,0,0,0
2026-07-02 21:30,9,4,5,0,0,0
2026-07-02 21:45,6,1,5,0,0,0
2026-07-02 22:00,25,15,10,0,0,0
2026-07-02 22:15,12,6,6,0,0,0
2026-07-02 22:30,9,3,6,0,0,0
2026-07-02 22:45,13,3,10,0,0,0
2026-07-02 23:00,8,4,4,0,0,0
2026-07-02 23:15,9,2,7,0,0,0
2026-07-02 23:30,7,2,5,0,0,0
2026-07-02 23:45,2,1,1,0,0,0
2026-07-03 00:00,2,0,2,0,0,0
2026-07-03 00:15,5,2,3,0,0,0
2026-07-03 00:30,6,2,4,0,0,0
2026-07-03 00:45,3,1,2,0,0,0
2026-07-03 01:00,6,1,5,0,0,0
2026-07-03 01:15,1,1,0,0,0,0
2026-07-03 01:30,3,3,0,0,0,0
2026-07-03 01:45,4,2,2,0,0,0
2026-07-03 02:00,1,0,1,0,0,0
2026-07-03 02:15,1,0,1,0,0,0
2026-07-03 02:30,1,1,0,0,0,0
2026-07-03 02:45,0,0,0,0,0,0
2026-07-03 03:00,0,0,0,0,0,0
2026-07-03 03:15,0,0,0,0,0,0
2026-07-03 03:30,0,0,0,0,0,0
2026-07-03 03:45,7,6,1,0,0,0
2026-07-03 04:00,1,0,1,0,0,0
2026-07-03 04:15,3,1,2,0,0,0
2026-07-03 04:30,2,2,0,0,0,0
2026-07-03 04:45,1,1,0,0,0,0
2026-07-03 05:00,3,2,1,0,0,0
2026-07-03 05:15,4,2,2,0,0,0
2026-07-03 05:30,5,3,2,0,0,0
2026-07-03 05:45,0,0,0,0,0,0
