Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2025-09-01 00:00,5,3,2,0,0,0
2025-09-01 00:15,2,1,1,0,0,0
2025-09-01 00:30,2,1,1,0,0,0
2025-09-01 00:45,2,2,0,0,0,0
2025-09-01 01:00,1,1,0,0,0,0
2025-09-01 01:15,0,0,0,0,0,0
2025-09-01 01:30,3,2,1,0,0,0
2025-09-01 01:45,2,1,1,0,0,0
2025-09-01 02:00,3,0,3,0,0,0
2025-09-01 02:15,1,0,1,0,0,0
2025-09-01 02:30,0,0,0,0,0,0
2025-09-01 02:45,0,0,0,0,0,0
2025-09-01 03:00,0,0,0,0,0,0
2025-09-01 03:15,1,1,0,0,0,0
2025-09-01 03:30,2,1,1,0,0,0
2025-09-01 03:45,0,0,0,0,0,0
2025-09-01 04:00,0,0,0,0,0,0
2025-09-01 04:15,2,1,1,0,0,0
2025-09-01 04:30,0,0,0,0,0,0
2025-09-01 04:45,1,1,0,0,0,0
2025-09-01 05:00,0,0,0,0,0,0
2025-09-01 05:15,6,3,3,0,0,0
2025-09-01 05:30,1,0,1,0,0,0
2025-09-01 05:45,2,1,1,0,0,0
2025-09-01 06:00,2,2,0,0,0,0
2025-09-01 06:15,3,1,2,0,0,0
2025-09-01 06:30,4,2,2,0,0,0
2025-09-01 06:45,8,4,4,0,0,0
2025-09-01 07:00,8,5,3,0,0,0
2025-09-01 07:15,25,12,13,0,0,0
2025-09-01 07:30,17,11,6,0,0,0
2025-09-01 07:45,43,26,17,0,0,0
2025-09-01 08:00,13,10,3,0,0,0
2025-09-01 08:15,18,11,7,0,0,0
2025-09-01 08:30,18,11,7,0,0,0
2025-09-01 08:45,13,9,4,0,0,0
2025-09-01 09:00,16,11,5,0,0,0
2025-09-01 09:15,15,6,9,0,0,0
2025-09-01 09:30,13,6,7,0,0,0
2025-09-01 09:45,15,5,10,0,0,0
2025-09-01 10:00,6,4,2,0,0,0
2025-09-01 10:15,5,3,2,0,0,0
2025-09-01 10:30,14,9,5,0,0,0
2025-09-01 10:45,10,6,4,0,0,0
2025-09-01 11:00,8,4,4,0,0,0
2025-09-01 11:15,14,7,7,0,0,0
2025-09-01 11:30,16,3,13,0,0,0
2025-09-01 11:45,12,8,4,0,0,0
2025-09-01 12:00,15,6,9,0,0,0
2025-09-01 12:15,19,9,10,0,0,0
2025-09-01 12:30,12,7,5,0,0,0
2025-09-01 12:45,17,9,8,0,0,0
2025-09-01 13:00,16,7,9,0,0,0
2025-09-01 13:15,23,13,10,0,0,0
2025-09-01 13:30,17,13,4,0,0,0
2025-09-01 13:45,21,9,12,0,0,0
2025-09-01 14:00,22,9,13,0,0,0
2025-09-01 14:15,32,18,14,0,0,0
2025-09-01 14:30,28,14,14,0,0,0
2025-09-01 14:45,25,19,6,0,0,0
2025-09-01 15:00,21,9,12,0,0,0
2025-09-01 15:15,33,13,20,0,0,0
2025-09-01 15:30,27,17,10,0,0,0
2025-09-01 15:45,36,18,18,0,0,0
2025-09-01 16:00,32,17,15,0,0,0
2025-09-01 16:15,29,9,20,0,0,0
2025-09-01 16:30,37,19,18,0,0,0
2025-09-01 16:45,33,17,16,0,0,0
2025-09-01 17:00,38,21,17,0,0,0
2025-09-01 17:15,42,18,24,0,0,0
2025-09-01 17:30,49,21,28,0,0,0
2025-09-01 17:45,41,15,26,0,0,0
2025-09-01 18:00,26,11,15,0,0,0
2025-09-01 18:15,40,12,28,0,0,0
2025-09-01 18:30,35,13,22,0,0,0
2025-09-01 18:45,39,16,23,0,0,0
2025-09-01 19:00,22,12,10,0,0,0
2025-09-01 19:15,19,7,12,0,0,0
2025-09-01 19:30,18,11,7,0,0,0
2025-09-01 19:45,19,14,5,0,0,0
2025-09-01 20:00,17,14,3,0,0,0
2025-09-01 20:15,14,8,6,0,0,0
2025-09-01 20:30,14,10,4,0,0,0
2025-09-01 20:45,10,4,6,0,0,0
2025-09-01 21:00,7,2,5,0,0,0
2025-09-01 21:15,14,5,9,0,0,0
2025-09-01 21:30,10,6,4,0,0,0
2025-09-01 21:45,13,5,8,0,0,0
2025-09-01 22:00,10,4,6,0,0,0
2025-09-01 22:15,8,3,5,0,0,0
2025-09-01 22:30,7,2,5,0,0,0
2025-09-01 22:45,1,0,1,0,0,0
2025-09-01 23:00,5,3,2,0,0,0
2025-09-01 23:15,6,3,3,0,0,0
2025-09-01 23:30,6,4,2,0,0,0
2025-09-01 23:45,0,0,0,0,0,0
2025-09-02 00:00,3,2,1,0,0,0
2025-09-02 00:15,2,2,0,0,0,0
2025-09-02 00:30,1,0,1,0,0,0
2025-09-02 00:45,2,1,1,0,0,0
2025-09-02 01:00,0,0,0,0,0,0
2025-09-02 01:15,0,0,0,0,0,0
2025-09-02 01:30,2,2,0,0,0,0
2025-09-02 01:45,3,2,1,0,0,0
2025-09-02 02:00,0,0,0,0,0,0
2025-09-02 02:15,3,1,2,0,0,0
2025-09-02 02:30,0,0,0,0,0,0
2025-09-02 02:45,0,0,0,0,0,0
2025-09-02 03:00,1,1,0,0,0,0
2025-09-02 03:15,2,0,2,0,0,0
2025-09-02 03:30,3,2,1,0,0,0
2025-09-02 03:45,0,0,0,0,0,0
2025-09-02 04:00,2,2,0,0,0,0
2025-09-02 04:15,1,1,0,0,0,0
2025-09-02 04:30,0,0,0,0,0,0
2025-09-02 04:45,1,1,0,0,0,0
2025-09-02 05:00,0,0,0,0,0,0
2025-09-02 05:15,3,0,3,0,0,0
2025-09-02 05:30,3,2,1,0,0,0
2025-09-02 05:45,4,1,3,0,0,0
2025-09-02 06:00,5,4,1,0,0,0
2025-09-02 06:15,6,3,3,0,0,0
2025-09-02 06:30,7,5,2,0,0,0
2025-09-02 06:45,11,4,7,0,0,0
2025-09-02 07:00,18,13,5,0,0,0
2025-09-02 07:15,26,17,9,0,0,0
2025-09-02 07:30,58,37,21,0,0,0
2025-09-02 07:45,47,24,23,0,0,0
2025-09-02 08:00,34,19,15,0,0,0
2025-09-02 08:15,23,12,11,0,0,0
2025-09-02 08:30,33,23,10,0,0,0
2025-09-02 08:45,26,12,14,0,0,0
2025-09-02 09:00,18,9,9,0,0,0
2025-09-02 09:15,16,9,7,0,0,0
2025-09-02 09:30,15,11,4,0,0,0
2025-09-02 09:45,26,16,10,0,0,0
2025-09-02 10:00,21,13,8,0,0,0
2025-09-02 10:15,16,9,7,0,0,0
2025-09-02 10:30,18,8,10,0,0,0
2025-09-02 10:45,19,12,7,0,0,0
2025-09-02 11:00,15,8,7,0,0,0
2025-09-02 11:15,14,10,4,0,0,0
2025-09-02 11:30,18,10,8,0,0,0
2025-09-02 11:45,25,16,9,0,0,0
2025-09-02 12:00,31,14,17,0,0,0
2025-09-02 12:15,19,8,11,0,0,0
2025-09-02 12:30,22,12,10,0,0,0
2025-09-02 12:45,26,13,13,0,0,0
2025-09-02 13:00,25,11,14,0,0,0
2025-09-02 13:15,32,15,17,0,0,0
2025-09-02 13:30,27,9,18,0,0,0
2025-09-02 13:45,22,7,15,0,0,0
2025-09-02 14:00,37,16,21,0,0,0
2025-09-02 14:15,30,11,19,0,0,0
2025-09-02 14:30,30,16,14,0,0,0
2025-09-02 14:45,26,13,13,0,0,0
2025-09-02 15:00,31,15,16,0,0,0
2025-09-02 15:15,36,23,13,0,0,0
2025-09-02 15:30,38,16,22,0,0,0
2025-09-02 15:45,47,25,22,0,0,0
2025-09-02 16:00,49,21,28,0,0,0
2025-09-02 16:15,30,16,14,0,0,0
2025-09-02 16:30,39,19,20,0,0,0
2025-09-02 16:45,52,27,25,0,0,0
2025-09-02 17:00,53,20,33,0,0,0
2025-09-02 17:15,30,16,14,0,0,0
2025-09-02 17:30,41,16,25,0,0,0
2025-09-02 17:45,40,23,17,0,0,0
2025-09-02 18:00,51,27,24,0,0,0
2025-09-02 18:15,34,12,22,0,0,0
2025-09-02 18:30,39,12,27,0,0,0
2025-09-02 18:45,24,11,13,0,0,0
2025-09-02 19:00,25,12,13,0,0,0
2025-09-02 19:15,29,9,20,0,0,0
2025-09-02 19:30,26,10,16,0,0,0
2025-09-02 19:45,33,22,11,0,0,0
2025-09-02 20:00,28,15,13,0,0,0
2025-09-02 20:15,22,13,9,0,0,0
2025-09-02 20:30,14,6,8,0,0,0
2025-09-02 20:45,12,3,9,0,0,0
2025-09-02 21:00,14,7,7,0,0,0
2025-09-02 21:15,23,10,13,0,0,0
2025-09-02 21:30,15,8,7,0,0,0
2025-09-02 21:45,15,6,9,0,0,0
2025-09-02 22:00,19,7,12,0,0,0
2025-09-02 22:15,25,12,13,0,0,0
2025-09-02 22:30,8,6,2,0,0,0
2025-09-02 22:45,7,3,4,0,0,0
2025-09-02 23:00,13,8,5,0,0,0
2025-09-02 23:15,5,0,5,0,0,0
2025-09-02 23:30,6,1,5,0,0,0
2025-09-02 23:45,11,6,5,0,0,0
2025-09-03 00:00,5,1,4,0,0,0
2025-09-03 00:15,2,2,0,0,0,0
2025-09-03 00:30,2,0,2,0,0,0
2025-09-03 00:45,0,0,0,0,0,0
2025-09-03 01:00,1,0,1,0,0,0
2025-09-03 01:15,3,3,0,0,0,0
2025-09-03 01:30,1,1,0,0,0,0
2025-09-03 01:45,1,0,1,0,0,0
2025-09-03 02:00,0,0,0,0,0,0
2025-09-03 02:15,0,0,0,0,0,0
2025-09-03 02:30,1,1,0,0,0,0
2025-09-03 02:45,0,0,0,0,0,0
2025-09-03 03:00,4,4,0,0,0,0
2025-09-03 03:15,3,0,3,0,0,0
2025-09-03 03:30,3,2,1,0,0,0
2025-09-03 03:45,4,2,2,0,0,0
2025-09-03 04:00,0,0,0,0,0,0
2025-09-03 04:15,1,1,0,0,0,0
2025-09-03 04:30,0,0,0,0,0,0
2025-09-03 04:45,0,0,0,0,0,0
2025-09-03 05:00,1,1,0,0,0,0
2025-09-03 05:15,3,1,2,0,0,0
2025-09-03 05:30,4,3,1,0,0,0
2025-09-03 05:45,5,1,4,0,0,0
2025-09-03 06:00,4,3,1,0,0,0
2025-09-03 06:15,3,2,1,0,0,0
2025-09-03 06:30,11,9,2,0,0,0
2025-09-03 06:45,14,6,8,0,0,0
2025-09-03 07:00,14,12,2,0,0,0
2025-09-03 07:15,33,17,16,0,0,0
2025-09-03 07:30,39,26,13,0,0,0
2025-09-03 07:45,45,28,17,0,0,0
2025-09-03 08:00,30,15,15,0,0,0
2025-09-03 08:15,19,10,9,0,0,0
2025-09-03 08:30,38,22,16,0,0,0
2025-09-03 08:45,33,18,15,0,0,0
2025-09-03 09:00,9,3,6,0,0,0
2025-09-03 09:15,10,7,3,0,0,0
2025-09-03 09:30,16,11,5,0,0,0
2025-09-03 09:45,19,9,10,0,0,0
2025-09-03 10:00,14,7,7,0,0,0
2025-09-03 10:15,12,6,6,0,0,0
2025-09-03 10:30,11,6,5,0,0,0
2025-09-03 10:45,11,8,3,0,0,0
2025-09-03 11:00,27,12,15,0,0,0
2025-09-03 11:15,20,11,9,0,0,0
2025-09-03 11:30,22,15,7,0,0,0
2025-09-03 11:45,17,9,8,0,0,0
2025-09-03 12:00,19,12,7,0,0,0
2025-09-03 12:15,17,7,10,0,0,0
2025-09-03 12:30,27,14,13,0,0,0
2025-09-03 12:45,26,12,14,0,0,0
2025-09-03 13:00,20,8,12,0,0,0
2025-09-03 13:15,22,16,6,0,0,0
2025-09-03 13:30,16,4,12,0,0,0
2025-09-03 13:45,26,9,17,0,0,0
2025-09-03 14:00,22,10,12,0,0,0
2025-09-03 14:15,31,16,15,0,0,0
2025-09-03 14:30,39,17,22,0,0,0
2025-09-03 14:45,42,25,17,0,0,0
2025-09-03 15:00,49,24,25,0,0,0
2025-09-03 15:15,29,14,15,0,0,0
2025-09-03 15:30,45,19,26,0,0,0
2025-09-03 15:45,33,14,19,0,0,0
2025-09-03 16:00,45,18,27,0,0,0
