Datetime,"300037936 (Kanalpromenade, Abschnitt 6)","353413873 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353413874 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426355 (Kanalpromenade, Abschnitt 6 [Bike IN])","353426357 (Kanalpromenade, Abschnitt 6 [Bike IN])","353426358 (Kanalpromenade, Abschnitt 6 [Bike OUT])","353426360 (Kanalpromenade, Abschnitt 6 [Bike OUT])",300037936-status,353413873-status,353413874-status,353426355-status,353426357-status,353426358-status,353426360-status
2024-12-01 09:00,1,1,0,,,,,0,0,0,,,,
2024-12-01 09:15,4,2,2,,,,,0,0,0,,,,
2024-12-01 09:30,1,0,1,,,,,0,0,0,,,,
2024-12-01 09:45,2,2,0,,,,,0,0,0,,,,
2024-12-01 10:00,6,5,1,,,,,0,0,0,,,,
2024-12-01 10:15,7,1,6,,,,,0,0,0,,,,
2024-12-01 10:30,3,1,2,,,,,0,0,0,,,,
2024-12-01 10:45,11,3,8,,,,,0,0,0,,,,
2024-12-01 11:00,4,1,3,,,,,0,0,0,,,,
2024-12-01 11:15,18,6,12,,,,,0,0,0,,,,
2024-12-01 11:30,15,5,10,,,,,0,0,0,,,,
2024-12-01 11:45,9,5,4,,,,,0,0,0,,,,
2024-12-01 12:00,12,5,7,,,,,0,0,0,,,,
2024-12-01 12:15,19,7,12,,,,,0,0,0,,,,
2024-12-01 12:30,17,3,14,,,,,0,0,0,,,,
2024-12-01 12:45,23,13,10,,,,,0,0,0,,,,
2024-12-01 13:00,14,7,7,,,,,0,0,0,,,,
2024-12-01 13:15,22,9,13,,,,,0,0,0,,,,
2024-12-01 13:30,23,9,14,,,,,0,0,0,,,,
2024-12-01 13:45,28,15,13,,,,,0,0,0,,,,
2024-12-01 14:00,15,8,7,,,,,0,0,0,,,,
2024-12-01 14:15,32,23,9,,,,,0,0,0,,,,
2024-12-01 14:30,27,17,10,,,,,0,0,0,,,,
2024-12-01 14:45,23,16,7,,,,,0,0,0,,,,
2024-12-01 15:00,21,6,15,,,,,0,0,0,,,,
2024-12-01 15:15,21,14,7,,,,,0,0,0,,,,
2024-12-01 15:30,15,12,3,,,,,0,0,0,,,,
2024-12-01 15:45,24,17,7,,,,,0,0,0,,,,
2024-12-01 16:00,10,9,1,,,,,0,0,0,,,,
2024-12-01 16:15,2,2,0,,,,,0,0,0,,,,
2024-12-01 16:30,18,11,7,,,,,0,0,0,,,,
2024-12-01 16:45,6,5,1,,,,,0,0,0,,,,
2024-12-01 17:00,3,3,0,,,,,0,0,0,,,,
2024-12-01 17:15,3,1,2,,,,,0,0,0,,,,
2024-12-01 17:30,3,1,2,,,,,0,0,0,,,,
2024-12-01 17:45,3,3,0,,,,,0,0,0,,,,
2024-12-01 18:00,1,1,0,,,,,0,0,0,,,,
2024-12-01 18:15,1,1,0,,,,,0,0,0,,,,
2024-12-01 18:30,0,0,0,,,,,0,0,0,,,,
2024-12-01 18:45,3,2,1,,,,,0,0,0,,,,
2024-12-01 19:00,1,0,1,,,,,0,0,0,,,,
2024-12-01 19:15,0,0,0,,,,,0,0,0,,,,
2024-12-01 19:30,0,0,0,,,,,0,0,0,,,,
2024-12-01 19:45,1,0,1,,,,,0,0,0,,,,
2024-12-01 20:00,1,0,1,,,,,0,0,0,,,,
2024-12-01 20:15,1,1,0,,,,,0,0,0,,,,
2024-12-01 20:30,1,0,1,,,,,0,0,0,,,,
2024-12-01 20:45,1,1,0,,,,,0,0,0,,,,
2024-12-01 21:00,0,0,0,,,,,0,0,0,,,,
2024-12-01 21:15,0,0,0,,,,,0,0,0,,,,
2024-12-01 21:30,1,1,0,,,,,0,0,0,,,,
2024-12-01 21:45,0,0,0,,,,,0,0,0,,,,
2024-12-01 22:00,0,0,0,,,,,0,0,0,,,,
2024-12-01 22:15,3,0,3,,,,,0,0,0,,,,
2024-12-01 22:30,0,0,0,,,,,0,0,0,,,,
2024-12-01 22:45,0,0,0,,,,,0,0,0,,,,
2024-12-01 23:00,1,0,1,,,,,0,0,0,,,,
2024-12-01 23:15,0,0,0,,,,,0,0,0,,,,
2024-12-01 23:30,0,0,0,,,,,0,0,0,,,,
2024-12-01 23:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 00:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 00:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 00:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 00:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 01:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 01:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 01:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 01:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 02:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 02:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 02:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 02:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 03:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 03:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 03:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 03:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 04:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 04:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 04:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 04:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 05:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 05:15,1,1,0,,,,,0,0,0,,,,
2024-12-02 05:30,2,0,2,,,,,0,0,0,,,,
2024-12-02 05:45,2,2,0,,,,,0,0,0,,,,
2024-12-02 06:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 06:15,4,4,0,,,,,0,0,0,,,,
2024-12-02 06:30,1,0,1,,,,,0,0,0,,,,
2024-12-02 06:45,2,2,0,,,,,0,0,0,,,,
2024-12-02 07:00,4,3,1,,,,,0,0,0,,,,
2024-12-02 07:15,8,6,2,,,,,0,0,0,,,,
2024-12-02 07:30,8,8,0,,,,,0,0,0,,,,
2024-12-02 07:45,10,5,5,,,,,0,0,0,,,,
2024-12-02 08:00,2,2,0,,,,,0,0,0,,,,
2024-12-02 08:15,2,1,1,,,,,0,0,0,,,,
2024-12-02 08:30,5,2,3,,,,,0,0,0,,,,
2024-12-02 08:45,3,1,2,,,,,0,0,0,,,,
2024-12-02 09:00,4,3,1,,,,,0,0,0,,,,
2024-12-02 09:15,1,1,0,,,,,0,0,0,,,,
2024-12-02 09:30,4,0,4,,,,,0,0,0,,,,
2024-12-02 09:45,1,0,1,,,,,0,0,0,,,,
2024-12-02 10:00,2,1,1,,,,,0,0,0,,,,
2024-12-02 10:15,3,3,0,,,,,0,0,0,,,,
2024-12-02 10:30,2,0,2,,,,,0,0,0,,,,
2024-12-02 10:45,3,1,2,,,,,0,0,0,,,,
2024-12-02 11:00,6,5,1,,,,,0,0,0,,,,
2024-12-02 11:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 11:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 11:45,3,1,2,,,,,0,0,0,,,,
2024-12-02 12:00,3,2,1,,,,,0,0,0,,,,
2024-12-02 12:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 12:30,1,0,1,,,,,0,0,0,,,,
2024-12-02 12:45,1,0,1,,,,,0,0,0,,,,
2024-12-02 13:00,2,1,1,,,,,0,0,0,,,,
2024-12-02 13:15,3,2,1,,,,,0,0,0,,,,
2024-12-02 13:30,2,0,2,,,,,0,0,0,,,,
2024-12-02 13:45,6,2,4,,,,,0,0,0,,,,
2024-12-02 14:00,2,1,1,,,,,0,0,0,,,,
2024-12-02 14:15,5,4,1,,,,,0,0,0,,,,
2024-12-02 14:30,7,4,3,,,,,0,0,0,,,,
2024-12-02 14:45,1,0,1,,,,,0,0,0,,,,
2024-12-02 15:00,8,3,5,,,,,0,0,0,,,,
2024-12-02 15:15,5,1,4,,,,,0,0,0,,,,
2024-12-02 15:30,2,2,0,,,,,0,0,0,,,,
2024-12-02 15:45,5,2,3,,,,,0,0,0,,,,
2024-12-02 16:00,5,1,4,,,,,0,0,0,,,,
2024-12-02 16:15,6,4,2,,,,,0,0,0,,,,
2024-12-02 16:30,7,1,6,,,,,0,0,0,,,,
2024-12-02 16:45,5,2,3,,,,,0,0,0,,,,
2024-12-02 17:00,6,1,5,,,,,0,0,0,,,,
2024-12-02 17:15,7,2,5,,,,,0,0,0,,,,
2024-12-02 17:30,6,3,3,,,,,0,0,0,,,,
2024-12-02 17:45,1,0,1,,,,,0,0,0,,,,
2024-12-02 18:00,4,0,4,,,,,0,0,0,,,,
2024-12-02 18:15,4,2,2,,,,,0,0,0,,,,
2024-12-02 18:30,5,2,3,,,,,0,0,0,,,,
2024-12-02 18:45,1,0,1,,,,,0,0,0,,,,
2024-12-02 19:00,4,1,3,,,,,0,0,0,,,,
2024-12-02 19:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 19:30,5,2,3,,,,,0,0,0,,,,
2024-12-02 19:45,1,1,0,,,,,0,0,0,,,,
2024-12-02 20:00,4,4,0,,,,,0,0,0,,,,
2024-12-02 20:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 20:30,3,3,0,,,,,0,0,0,,,,
2024-12-02 20:45,2,1,1,,,,,0,0,0,,,,
2024-12-02 21:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 21:15,2,2,0,,,,,0,0,0,,,,
2024-12-02 21:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 21:45,2,0,2,,,,,0,0,0,,,,
2024-12-02 22:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 22:15,1,0,1,,,,,0,0,0,,,,
2024-12-02 22:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 22:45,0,0,0,,,,,0,0,0,,,,
2024-12-02 23:00,0,0,0,,,,,0,0,0,,,,
2024-12-02 23:15,0,0,0,,,,,0,0,0,,,,
2024-12-02 23:30,0,0,0,,,,,0,0,0,,,,
2024-12-02 23:45,0,0,0,,,,,0,0,0,,,,
2024-12-03 00:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 00:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 00:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 00:45,0,0,0,,,,,0,0,0,,,,
2024-12-03 01:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 01:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 01:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 01:45,0,0,0,,,,,0,0,0,,,,
2024-12-03 02:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 02:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 02:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 02:45,0,0,0,,,,,0,0,0,,,,
2024-12-03 03:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 03:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 03:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 03:45,0,0,0,,,,,0,0,0,,,,
2024-12-03 04:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 04:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 04:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 04:45,0,0,0,,,,,0,0,0,,,,
2024-12-03 05:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 05:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 05:30,2,0,2,,,,,0,0,0,,,,
2024-12-03 05:45,1,1,0,,,,,0,0,0,,,,
2024-12-03 06:00,1,1,0,,,,,0,0,0,,,,
2024-12-03 06:15,3,1,2,,,,,0,0,0,,,,
2024-12-03 06:30,3,2,1,,,,,0,0,0,,,,
2024-12-03 06:45,1,1,0,,,,,0,0,0,,,,
2024-12-03 07:00,2,0,2,,,,,0,0,0,,,,
2024-12-03 07:15,8,7,1,,,,,0,0,0,,,,
2024-12-03 07:30,4,3,1,,,,,0,0,0,,,,
2024-12-03 07:45,6,4,2,,,,,0,0,0,,,,
2024-12-03 08:00,2,1,1,,,,,0,0,0,,,,
2024-12-03 08:15,6,5,1,,,,,0,0,0,,,,
2024-12-03 08:30,1,1,0,,,,,0,0,0,,,,
2024-12-03 08:45,2,1,1,,,,,0,0,0,,,,
2024-12-03 09:00,2,1,1,,,,,0,0,0,,,,
2024-12-03 09:15,2,0,2,,,,,0,0,0,,,,
2024-12-03 09:30,3,2,1,,,,,0,0,0,,,,
2024-12-03 09:45,1,0,1,,,,,0,0,0,,,,
2024-12-03 10:00,1,0,1,,,,,0,0,0,,,,
2024-12-03 10:15,1,0,1,,,,,0,0,0,,,,
2024-12-03 10:30,1,1,0,,,,,0,0,0,,,,
2024-12-03 10:45,10,8,2,,,,,0,0,0,,,,
2024-12-03 11:00,5,2,3,,,,,0,0,0,,,,
2024-12-03 11:15,2,1,1,,,,,0,0,0,,,,
2024-12-03 11:30,3,0,3,,,,,0,0,0,,,,
2024-12-03 11:45,5,1,4,,,,,0,0,0,,,,
2024-12-03 12:00,3,2,1,,,,,0,0,0,,,,
2024-12-03 12:15,2,1,1,,,,,0,0,0,,,,
2024-12-03 12:30,8,5,3,,,,,0,0,0,,,,
2024-12-03 12:45,8,4,4,,,,,0,0,0,,,,
2024-12-03 13:00,3,1,2,,,,,0,0,0,,,,
2024-12-03 13:15,13,11,2,,,,,0,0,0,,,,
2024-12-03 13:30,4,1,3,,,,,0,0,0,,,,
2024-12-03 13:45,1,0,1,,,,,0,0,0,,,,
2024-12-03 14:00,4,1,3,,,,,0,0,0,,,,
2024-12-03 14:15,2,2,0,,,,,0,0,0,,,,
2024-12-03 14:30,6,2,4,,,,,0,0,0,,,,
2024-12-03 14:45,3,2,1,,,,,0,0,0,,,,
2024-12-03 15:00,2,1,1,,,,,0,0,0,,,,
2024-12-03 15:15,4,3,1,,,,,0,0,0,,,,
2024-12-03 15:30,10,4,6,,,,,0,0,0,,,,
2024-12-03 15:45,5,4,1,,,,,0,0,0,,,,
2024-12-03 16:00,9,3,6,,,,,0,0,0,,,,
2024-12-03 16:15,8,3,5,,,,,0,0,0,,,,
2024-12-03 16:30,10,6,4,,,,,0,0,0,,,,
2024-12-03 16:45,8,1,7,,,,,0,0,0,,,,
2024-12-03 17:00,6,2,4,,,,,0,0,0,,,,
2024-12-03 17:15,12,7,5,,,,,0,0,0,,,,
2024-12-03 17:30,9,5,4,,,,,0,0,0,,,,
2024-12-03 17:45,4,1,3,,,,,0,0,0,,,,
2024-12-03 18:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 18:15,4,2,2,,,,,0,0,0,,,,
2024-12-03 18:30,2,0,2,,,,,0,0,0,,,,
2024-12-03 18:45,2,1,1,,,,,0,0,0,,,,
2024-12-03 19:00,2,1,1,,,,,0,0,0,,,,
2024-12-03 19:15,5,4,1,,,,,0,0,0,,,,
2024-12-03 19:30,1,0,1,,,,,0,0,0,,,,
2024-12-03 19:45,1,0,1,,,,,0,0,0,,,,
2024-12-03 20:00,3,1,2,,,,,0,0,0,,,,
2024-12-03 20:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 20:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 20:45,3,2,1,,,,,0,0,0,,,,
2024-12-03 21:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 21:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 21:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 21:45,1,1,0,,,,,0,0,0,,,,
2024-12-03 22:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 22:15,2,0,2,,,,,0,0,0,,,,
2024-12-03 22:30,1,1,0,,,,,0,0,0,,,,
2024-12-03 22:45,2,2,0,,,,,0,0,0,,,,
2024-12-03 23:00,0,0,0,,,,,0,0,0,,,,
2024-12-03 23:15,0,0,0,,,,,0,0,0,,,,
2024-12-03 23:30,0,0,0,,,,,0,0,0,,,,
2024-12-03 23:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 00:00,1,0,1,,,,,0,0,0,,,,
2024-12-04 00:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 00:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 00:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 01:00,0,0,0,,,,,0,0,0,,,,
2024-12-04 01:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 01:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 01:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 02:00,0,0,0,,,,,0,0,0,,,,
2024-12-04 02:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 02:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 02:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 03:00,0,0,0,,,,,0,0,0,,,,
2024-12-04 03:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 03:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 03:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 04:00,0,0,0,,,,,0,0,0,,,,
2024-12-04 04:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 04:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 04:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 05:00,1,1,0,,,,,0,0,0,,,,
2024-12-04 05:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 05:30,1,0,1,,,,,0,0,0,,,,
2024-12-04 05:45,1,1,0,,,,,0,0,0,,,,
2024-12-04 06:00,1,1,0,,,,,0,0,0,,,,
2024-12-04 06:15,3,3,0,,,,,0,0,0,,,,
2024-12-04 06:30,4,3,1,,,,,0,0,0,,,,
2024-12-04 06:45,4,3,1,,,,,0,0,0,,,,
2024-12-04 07:00,2,2,0,,,,,0,0,0,,,,
2024-12-04 07:15,5,4,1,,,,,0,0,0,,,,
2024-12-04 07:30,7,6,1,,,,,0,0,0,,,,
2024-12-04 07:45,5,5,0,,,,,0,0,0,,,,
2024-12-04 08:00,1,0,1,,,,,0,0,0,,,,
2024-12-04 08:15,2,1,1,,,,,0,0,0,,,,
2024-12-04 08:30,2,1,1,,,,,0,0,0,,,,
2024-12-04 08:45,1,0,1,,,,,0,0,0,,,,
2024-12-04 09:00,1,1,0,,,,,0,0,0,,,,
2024-12-04 09:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 09:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 09:45,8,6,2,,,,,0,0,0,,,,
2024-12-04 10:00,2,2,0,,,,,0,0,0,,,,
2024-12-04 10:15,2,1,1,,,,,0,0,0,,,,
2024-12-04 10:30,2,0,2,,,,,0,0,0,,,,
2024-12-04 10:45,1,0,1,,,,,0,0,0,,,,
2024-12-04 11:00,9,1,8,,,,,0,0,0,,,,
2024-12-04 11:15,2,1,1,,,,,0,0,0,,,,
2024-12-04 11:30,1,0,1,,,,,0,0,0,,,,
2024-12-04 11:45,4,2,2,,,,,0,0,0,,,,
2024-12-04 12:00,2,0,2,,,,,0,0,0,,,,
2024-12-04 12:15,1,0,1,,,,,0,0,0,,,,
2024-12-04 12:30,4,1,3,,,,,0,0,0,,,,
2024-12-04 12:45,4,3,1,,,,,0,0,0,,,,
2024-12-04 13:00,7,2,5,,,,,0,0,0,,,,
2024-12-04 13:15,11,5,6,,,,,0,0,0,,,,
2024-12-04 13:30,6,3,3,,,,,0,0,0,,,,
2024-12-04 13:45,7,3,4,,,,,0,0,0,,,,
2024-12-04 14:00,6,4,2,,,,,0,0,0,,,,
2024-12-04 14:15,10,5,5,,,,,0,0,0,,,,
2024-12-04 14:30,8,3,5,,,,,0,0,0,,,,
2024-12-04 14:45,5,2,3,,,,,0,0,0,,,,
2024-12-04 15:00,7,2,5,,,,,0,0,0,,,,
2024-12-04 15:15,9,7,2,,,,,0,0,0,,,,
2024-12-04 15:30,15,5,10,,,,,0,0,0,,,,
2024-12-04 15:45,5,1,4,,,,,0,0,0,,,,
2024-12-04 16:00,3,1,2,,,,,0,0,0,,,,
2024-12-04 16:15,8,6,2,,,,,0,0,0,,,,
2024-12-04 16:30,11,4,7,,,,,0,0,0,,,,
2024-12-04 16:45,5,1,4,,,,,0,0,0,,,,
2024-12-04 17:00,13,4,9,,,,,0,0,0,,,,
2024-12-04 17:15,10,6,4,,,,,0,0,0,,,,
2024-12-04 17:30,4,2,2,,,,,0,0,0,,,,
2024-12-04 17:45,4,2,2,,,,,0,0,0,,,,
2024-12-04 18:00,8,5,3,,,,,0,0,0,,,,
2024-12-04 18:15,3,2,1,,,,,0,0,0,,,,
2024-12-04 18:30,5,1,4,,,,,0,0,0,,,,
2024-12-04 18:45,3,3,0,,,,,0,0,0,,,,
2024-12-04 19:00,6,2,4,,,,,0,0,0,,,,
2024-12-04 19:15,5,0,5,,,,,0,0,0,,,,
2024-12-04 19:30,0,0,0,,,,,0,0,0,,,,
2024-12-04 19:45,2,1,1,,,,,0,0,0,,,,
2024-12-04 20:00,3,1,2,,,,,0,0,0,,,,
2024-12-04 20:15,2,1,1,,,,,0,0,0,,,,
2024-12-04 20:30,1,1,0,,,,,0,0,0,,,,
2024-12-04 20:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 21:00,0,0,0,,,,,0,0,0,,,,
2024-12-04 21:15,1,1,0,,,,,0,0,0,,,,
2024-12-04 21:30,1,1,0,,,,,0,0,0,,,,
2024-12-04 21:45,0,0,0,,,,,0,0,0,,,,
2024-12-04 22:00,0,0,0,,,,,0,0,0,,,,
2024-12-04 22:15,1,0,1,,,,,0,0,0,,,,
2024-12-04 22:30,3,2,1,,,,,0,0,0,,,,
2024-12-04 22:45,1,1,0,,,,,0,0,0,,,,
2024-12-04 23:00,1,0,1,,,,,0,0,0,,,,
2024-12-04 23:15,0,0,0,,,,,0,0,0,,,,
2024-12-04 23:30,2,0,2,,,,,0,0,0,,,,
2024-12-04 23:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 00:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 00:15,0,0,0,,,,,0,0,0,,,,
2024-12-05 00:30,0,0,0,,,,,0,0,0,,,,
2024-12-05 00:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 01:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 01:15,0,0,0,,,,,0,0,0,,,,
2024-12-05 01:30,0,0,0,,,,,0,0,0,,,,
2024-12-05 01:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 02:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 02:15,0,0,0,,,,,0,0,0,,,,
2024-12-05 02:30,3,0,3,,,,,0,0,0,,,,
2024-12-05 02:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 03:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 03:15,0,0,0,,,,,0,0,0,,,,
2024-12-05 03:30,3,3,0,,,,,0,0,0,,,,
2024-12-05 03:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 04:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 04:15,0,0,0,,,,,0,0,0,,,,
2024-12-05 04:30,0,0,0,,,,,0,0,0,,,,
2024-12-05 04:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 05:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 05:15,1,1,0,,,,,0,0,0,,,,
2024-12-05 05:30,2,0,2,,,,,0,0,0,,,,
2024-12-05 05:45,1,1,0,,,,,0,0,0,,,,
2024-12-05 06:00,3,2,1,,,,,0,0,0,,,,
2024-12-05 06:15,2,1,1,,,,,0,0,0,,,,
2024-12-05 06:30,7,3,4,,,,,0,0,0,,,,
2024-12-05 06:45,3,2,1,,,,,0,0,0,,,,
2024-12-05 07:00,2,1,1,,,,,0,0,0,,,,
2024-12-05 07:15,6,6,0,,,,,0,0,0,,,,
2024-12-05 07:30,7,6,1,,,,,0,0,0,,,,
2024-12-05 07:45,8,4,4,,,,,0,0,0,,,,
2024-12-05 08:00,0,0,0,,,,,0,0,0,,,,
2024-12-05 08:15,3,2,1,,,,,0,0,0,,,,
2024-12-05 08:30,1,1,0,,,,,0,0,0,,,,
2024-12-05 08:45,2,0,2,,,,,0,0,0,,,,
2024-12-05 09:00,1,1,0,,,,,0,0,0,,,,
2024-12-05 09:15,2,0,2,,,,,0,0,0,,,,
2024-12-05 09:30,4,2,2,,,,,0,0,0,,,,
2024-12-05 09:45,0,0,0,,,,,0,0,0,,,,
2024-12-05 10:00,1,1,0,,,,,0,0,0,,,,
2024-12-05 10:15,0,0,0,,,,,0,0,0,,,,
2024-12-05 10:30,2,1,1,,,,,0,0,0,,,,
2024-12-05 10:45,1,1,0,,,,,0,0,0,,,,
2024-12-05 11:00,3,2,1,,,,,0,0,0,,,,
2024-12-05 11:15,2,0,2,,,,,0,0,0,,,,
2024-12-05 11:30,3,0,3,,,,,0,0,0,,,,
2024-12-05 11:45,1,0,1,,,,,0,0,0,,,,
2024-12-05 12:00,3,2,1,,,,,0,0,0,,,,
