Datetime,"300037936 (Kanalpromenade, Abschnitt 6)","353413873 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353413874 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426355 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426357 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Münster)","353426358 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)","353426360 (Kanalpromenade, Abschnitt 6 Fahrräder Richtung Weg von Münster)",300037936-status,353413873-status,353413874-status,353426355-status,353426357-status,353426358-status,353426360-status
2025-06-01 06:15,0,0,0,,,,,0,0,0,,,,
2025-06-01 06:30,2,0,2,,,,,0,0,0,,,,
2025-06-01 06:45,0,0,0,,,,,0,0,0,,,,
2025-06-01 07:00,2,2,0,,,,,0,0,0,,,,
2025-06-01 07:15,2,0,2,,,,,0,0,0,,,,
2025-06-01 07:30,3,0,3,,,,,0,0,0,,,,
2025-06-01 07:45,1,1,0,,,,,0,0,0,,,,
2025-06-01 08:00,0,0,0,,,,,0,0,0,,,,
2025-06-01 08:15,1,0,1,,,,,0,0,0,,,,
2025-06-01 08:30,9,2,7,,,,,0,0,0,,,,
2025-06-01 08:45,7,4,3,,,,,0,0,0,,,,
2025-06-01 09:00,5,3,2,,,,,0,0,0,,,,
2025-06-01 09:15,5,4,1,,,,,0,0,0,,,,
2025-06-01 09:30,18,2,16,,,,,0,0,0,,,,
2025-06-01 09:45,21,11,10,,,,,0,0,0,,,,
2025-06-01 10:00,13,4,9,,,,,0,0,0,,,,
2025-06-01 10:15,9,4,5,,,,,0,0,0,,,,
2025-06-01 10:30,20,7,13,,,,,0,0,0,,,,
2025-06-01 10:45,20,8,12,,,,,0,0,0,,,,
2025-06-01 11:00,30,14,16,,,,,0,0,0,,,,
2025-06-01 11:15,32,15,17,,,,,0,0,0,,,,
2025-06-01 11:30,47,14,33,,,,,0,0,0,,,,
2025-06-01 11:45,36,13,23,,,,,0,0,0,,,,
2025-06-01 12:00,42,17,25,,,,,0,0,0,,,,
2025-06-01 12:15,46,13,33,,,,,0,0,0,,,,
2025-06-01 12:30,43,18,25,,,,,0,0,0,,,,
2025-06-01 12:45,47,20,27,,,,,0,0,0,,,,
2025-06-01 13:00,61,28,33,,,,,0,0,0,,,,
2025-06-01 13:15,52,22,30,,,,,0,0,0,,,,
2025-06-01 13:30,66,30,36,,,,,0,0,0,,,,
2025-06-01 13:45,54,25,29,,,,,0,0,0,,,,
2025-06-01 14:00,29,9,20,,,,,0,0,0,,,,
2025-06-01 14:15,48,28,20,,,,,0,0,0,,,,
2025-06-01 14:30,61,35,26,,,,,0,0,0,,,,
2025-06-01 14:45,51,29,22,,,,,0,0,0,,,,
2025-06-01 15:00,58,30,28,,,,,0,0,0,,,,
2025-06-01 15:15,53,36,17,,,,,0,0,0,,,,
2025-06-01 15:30,28,21,7,,,,,0,0,0,,,,
2025-06-01 15:45,44,15,29,,,,,0,0,0,,,,
2025-06-01 16:00,51,31,20,,,,,0,0,0,,,,
2025-06-01 16:15,41,29,12,,,,,0,0,0,,,,
2025-06-01 16:30,48,37,11,,,,,0,0,0,,,,
2025-06-01 16:45,37,22,15,,,,,0,0,0,,,,
2025-06-01 17:00,48,22,26,,,,,0,0,0,,,,
2025-06-01 17:15,34,19,15,,,,,0,0,0,,,,
2025-06-01 17:30,36,21,15,,,,,0,0,0,,,,
2025-06-01 17:45,18,7,11,,,,,0,0,0,,,,
2025-06-01 18:00,23,16,7,,,,,0,0,0,,,,
2025-06-01 18:15,28,10,18,,,,,0,0,0,,,,
2025-06-01 18:30,15,8,7,,,,,0,0,0,,,,
2025-06-01 18:45,14,9,5,,,,,0,0,0,,,,
2025-06-01 19:00,17,11,6,,,,,0,0,0,,,,
2025-06-01 19:15,19,12,7,,,,,0,0,0,,,,
2025-06-01 19:30,17,12,5,,,,,0,0,0,,,,
2025-06-01 19:45,11,7,4,,,,,0,0,0,,,,
2025-06-01 20:00,6,4,2,,,,,0,0,0,,,,
2025-06-01 20:15,5,2,3,,,,,0,0,0,,,,
2025-06-01 20:30,5,1,4,,,,,0,0,0,,,,
2025-06-01 20:45,1,0,1,,,,,0,0,0,,,,
2025-06-01 21:00,2,1,1,,,,,0,0,0,,,,
2025-06-01 21:15,1,0,1,,,,,0,0,0,,,,
2025-06-01 21:30,1,0,1,,,,,0,0,0,,,,
2025-06-01 21:45,3,2,1,,,,,0,0,0,,,,
2025-06-01 22:00,2,1,1,,,,,0,0,0,,,,
2025-06-01 22:15,1,0,1,,,,,0,0,0,,,,
2025-06-01 22:30,1,1,0,,,,,0,0,0,,,,
2025-06-01 22:45,2,2,0,,,,,0,0,0,,,,
2025-06-01 23:00,0,0,0,,,,,0,0,0,,,,
2025-06-01 23:15,0,0,0,,,,,0,0,0,,,,
2025-06-01 23:30,0,0,0,,,,,0,0,0,,,,
2025-06-01 23:45,0,0,0,,,,,0,0,0,,,,
2025-06-02 00:00,0,0,0,,,,,0,0,0,,,,
2025-06-02 00:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 00:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 00:45,2,2,0,,,,,0,0,0,,,,
2025-06-02 01:00,0,0,0,,,,,0,0,0,,,,
2025-06-02 01:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 01:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 01:45,0,0,0,,,,,0,0,0,,,,
2025-06-02 02:00,0,0,0,,,,,0,0,0,,,,
2025-06-02 02:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 02:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 02:45,0,0,0,,,,,0,0,0,,,,
2025-06-02 03:00,0,0,0,,,,,0,0,0,,,,
2025-06-02 03:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 03:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 03:45,0,0,0,,,,,0,0,0,,,,
2025-06-02 04:00,1,0,1,,,,,0,0,0,,,,
2025-06-02 04:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 04:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 04:45,0,0,0,,,,,0,0,0,,,,
2025-06-02 05:00,0,0,0,,,,,0,0,0,,,,
2025-06-02 05:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 05:30,5,3,2,,,,,0,0,0,,,,
2025-06-02 05:45,4,3,1,,,,,0,0,0,,,,
2025-06-02 06:00,3,2,1,,,,,0,0,0,,,,
2025-06-02 06:15,5,4,1,,,,,0,0,0,,,,
2025-06-02 06:30,10,7,3,,,,,0,0,0,,,,
2025-06-02 06:45,10,6,4,,,,,0,0,0,,,,
2025-06-02 07:00,8,8,0,,,,,0,0,0,,,,
2025-06-02 07:15,12,10,2,,,,,0,0,0,,,,
2025-06-02 07:30,17,11,6,,,,,0,0,0,,,,
2025-06-02 07:45,13,8,5,,,,,0,0,0,,,,
2025-06-02 08:00,5,4,1,,,,,0,0,0,,,,
2025-06-02 08:15,8,4,4,,,,,0,0,0,,,,
2025-06-02 08:30,4,2,2,,,,,0,0,0,,,,
2025-06-02 08:45,4,3,1,,,,,0,0,0,,,,
2025-06-02 09:00,8,3,5,,,,,0,0,0,,,,
2025-06-02 09:15,6,2,4,,,,,0,0,0,,,,
2025-06-02 09:30,8,4,4,,,,,0,0,0,,,,
2025-06-02 09:45,6,4,2,,,,,0,0,0,,,,
2025-06-02 10:00,8,6,2,,,,,0,0,0,,,,
2025-06-02 10:15,6,5,1,,,,,0,0,0,,,,
2025-06-02 10:30,7,6,1,,,,,0,0,0,,,,
2025-06-02 10:45,11,6,5,,,,,0,0,0,,,,
2025-06-02 11:00,11,8,3,,,,,0,0,0,,,,
2025-06-02 11:15,29,5,24,,,,,0,0,0,,,,
2025-06-02 11:30,10,5,5,,,,,0,0,0,,,,
2025-06-02 11:45,11,5,6,,,,,0,0,0,,,,
2025-06-02 12:00,7,4,3,,,,,0,0,0,,,,
2025-06-02 12:15,16,8,8,,,,,0,0,0,,,,
2025-06-02 12:30,6,3,3,,,,,0,0,0,,,,
2025-06-02 12:45,19,11,8,,,,,0,0,0,,,,
2025-06-02 13:00,5,1,4,,,,,0,0,0,,,,
2025-06-02 13:15,17,4,13,,,,,0,0,0,,,,
2025-06-02 13:30,5,2,3,,,,,0,0,0,,,,
2025-06-02 13:45,3,2,1,,,,,0,0,0,,,,
2025-06-02 14:00,12,6,6,,,,,0,0,0,,,,
2025-06-02 14:15,27,12,15,,,,,0,0,0,,,,
2025-06-02 14:30,11,7,4,,,,,0,0,0,,,,
2025-06-02 14:45,11,4,7,,,,,0,0,0,,,,
2025-06-02 15:00,9,4,5,,,,,0,0,0,,,,
2025-06-02 15:15,15,9,6,,,,,0,0,0,,,,
2025-06-02 15:30,9,7,2,,,,,0,0,0,,,,
2025-06-02 15:45,17,10,7,,,,,0,0,0,,,,
2025-06-02 16:00,18,5,13,,,,,0,0,0,,,,
2025-06-02 16:15,7,3,4,,,,,0,0,0,,,,
2025-06-02 16:30,11,2,9,,,,,0,0,0,,,,
2025-06-02 16:45,17,2,15,,,,,0,0,0,,,,
2025-06-02 17:00,11,2,9,,,,,0,0,0,,,,
2025-06-02 17:15,14,5,9,,,,,0,0,0,,,,
2025-06-02 17:30,12,7,5,,,,,0,0,0,,,,
2025-06-02 17:45,8,2,6,,,,,0,0,0,,,,
2025-06-02 18:00,17,8,9,,,,,0,0,0,,,,
2025-06-02 18:15,9,8,1,,,,,0,0,0,,,,
2025-06-02 18:30,8,3,5,,,,,0,0,0,,,,
2025-06-02 18:45,18,4,14,,,,,0,0,0,,,,
2025-06-02 19:00,8,6,2,,,,,0,0,0,,,,
2025-06-02 19:15,8,7,1,,,,,0,0,0,,,,
2025-06-02 19:30,16,11,5,,,,,0,0,0,,,,
2025-06-02 19:45,16,8,8,,,,,0,0,0,,,,
2025-06-02 20:00,13,7,6,,,,,0,0,0,,,,
2025-06-02 20:15,12,7,5,,,,,0,0,0,,,,
2025-06-02 20:30,7,5,2,,,,,0,0,0,,,,
2025-06-02 20:45,12,7,5,,,,,0,0,0,,,,
2025-06-02 21:00,13,8,5,,,,,0,0,0,,,,
2025-06-02 21:15,1,1,0,,,,,0,0,0,,,,
2025-06-02 21:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 21:45,0,0,0,,,,,0,0,0,,,,
2025-06-02 22:00,1,1,0,,,,,0,0,0,,,,
2025-06-02 22:15,2,2,0,,,,,0,0,0,,,,
2025-06-02 22:30,1,1,0,,,,,0,0,0,,,,
2025-06-02 22:45,3,1,2,,,,,0,0,0,,,,
2025-06-02 23:00,0,0,0,,,,,0,0,0,,,,
2025-06-02 23:15,0,0,0,,,,,0,0,0,,,,
2025-06-02 23:30,0,0,0,,,,,0,0,0,,,,
2025-06-02 23:45,0,0,0,,,,,0,0,0,,,,
2025-06-03 00:00,0,0,0,,,,,0,0,0,,,,
2025-06-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 00:30,0,0,0,,,,,0,0,0,,,,
2025-06-03 00:45,0,0,0,,,,,0,0,0,,,,
2025-06-03 01:00,0,0,0,,,,,0,0,0,,,,
2025-06-03 01:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 01:30,0,0,0,,,,,0,0,0,,,,
2025-06-03 01:45,0,0,0,,,,,0,0,0,,,,
2025-06-03 02:00,0,0,0,,,,,0,0,0,,,,
2025-06-03 02:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 02:30,0,0,0,,,,,0,0,0,,,,
2025-06-03 02:45,0,0,0,,,,,0,0,0,,,,
2025-06-03 03:00,0,0,0,,,,,0,0,0,,,,
2025-06-03 03:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 03:30,0,0,0,,,,,0,0,0,,,,
2025-06-03 03:45,0,0,0,,,,,0,0,0,,,,
2025-06-03 04:00,0,0,0,,,,,0,0,0,,,,
2025-06-03 04:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 04:30,1,1,0,,,,,0,0,0,,,,
2025-06-03 04:45,0,0,0,,,,,0,0,0,,,,
2025-06-03 05:00,1,1,0,,,,,0,0,0,,,,
2025-06-03 05:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 05:30,4,2,2,,,,,0,0,0,,,,
2025-06-03 05:45,5,4,1,,,,,0,0,0,,,,
2025-06-03 06:00,5,3,2,,,,,0,0,0,,,,
2025-06-03 06:15,5,4,1,,,,,0,0,0,,,,
2025-06-03 06:30,12,8,4,,,,,0,0,0,,,,
2025-06-03 06:45,12,7,5,,,,,0,0,0,,,,
2025-06-03 07:00,13,10,3,,,,,0,0,0,,,,
2025-06-03 07:15,14,13,1,,,,,0,0,0,,,,
2025-06-03 07:30,15,8,7,,,,,0,0,0,,,,
2025-06-03 07:45,17,6,11,,,,,0,0,0,,,,
2025-06-03 08:00,5,2,3,,,,,0,0,0,,,,
2025-06-03 08:15,11,6,5,,,,,0,0,0,,,,
2025-06-03 08:30,8,4,4,,,,,0,0,0,,,,
2025-06-03 08:45,8,5,3,,,,,0,0,0,,,,
2025-06-03 09:00,7,1,6,,,,,0,0,0,,,,
2025-06-03 09:15,21,16,5,,,,,0,0,0,,,,
2025-06-03 09:30,12,8,4,,,,,0,0,0,,,,
2025-06-03 09:45,8,5,3,,,,,0,0,0,,,,
2025-06-03 10:00,13,7,6,,,,,0,0,0,,,,
2025-06-03 10:15,10,2,8,,,,,0,0,0,,,,
2025-06-03 10:30,17,7,10,,,,,0,0,0,,,,
2025-06-03 10:45,13,5,8,,,,,0,0,0,,,,
2025-06-03 11:00,13,9,4,,,,,0,0,0,,,,
2025-06-03 11:15,12,7,5,,,,,0,0,0,,,,
2025-06-03 11:30,21,17,4,,,,,0,0,0,,,,
2025-06-03 11:45,16,6,10,,,,,0,0,0,,,,
2025-06-03 12:00,14,6,8,,,,,0,0,0,,,,
2025-06-03 12:15,15,9,6,,,,,0,0,0,,,,
2025-06-03 12:30,23,14,9,,,,,0,0,0,,,,
2025-06-03 12:45,11,3,8,,,,,0,0,0,,,,
2025-06-03 13:00,11,2,9,,,,,0,0,0,,,,
2025-06-03 13:15,13,4,9,,,,,0,0,0,,,,
2025-06-03 13:30,26,13,13,,,,,0,0,0,,,,
2025-06-03 13:45,13,9,4,,,,,0,0,0,,,,
2025-06-03 14:00,16,6,10,,,,,0,0,0,,,,
2025-06-03 14:15,0,0,0,,,,,0,0,0,,,,
2025-06-03 14:30,20,10,10,,,,,0,0,0,,,,
2025-06-03 14:45,15,10,5,,,,,0,0,0,,,,
2025-06-03 15:00,22,16,6,,,,,0,0,0,,,,
2025-06-03 15:15,13,2,11,,,,,0,0,0,,,,
2025-06-03 15:30,24,7,17,,,,,0,0,0,,,,
2025-06-03 15:45,29,19,10,,,,,0,0,0,,,,
2025-06-03 16:00,20,10,10,,,,,0,0,0,,,,
2025-06-03 16:15,24,11,13,,,,,0,0,0,,,,
2025-06-03 16:30,20,7,13,,,,,0,0,0,,,,
2025-06-03 16:45,41,17,24,,,,,0,0,0,,,,
2025-06-03 17:00,29,15,14,,,,,0,0,0,,,,
2025-06-03 17:15,44,17,27,,,,,0,0,0,,,,
2025-06-03 17:30,31,9,22,,,,,0,0,0,,,,
2025-06-03 17:45,25,13,12,,,,,0,0,0,,,,
2025-06-03 18:00,38,13,25,,,,,0,0,0,,,,
2025-06-03 18:15,47,23,24,,,,,0,0,0,,,,
2025-06-03 18:30,35,18,17,,,,,0,0,0,,,,
2025-06-03 18:45,42,19,23,,,,,0,0,0,,,,
2025-06-03 19:00,25,10,15,,,,,0,0,0,,,,
2025-06-03 19:15,28,15,13,,,,,0,0,0,,,,
2025-06-03 19:30,35,28,7,,,,,0,0,0,,,,
2025-06-03 19:45,29,19,10,,,,,0,0,0,,,,
2025-06-03 20:00,21,11,10,,,,,0,0,0,,,,
2025-06-03 20:15,20,5,15,,,,,0,0,0,,,,
2025-06-03 20:30,11,6,5,,,,,0,0,0,,,,
2025-06-03 20:45,21,20,1,,,,,0,0,0,,,,
2025-06-03 21:00,6,6,0,,,,,0,0,0,,,,
2025-06-03 21:15,3,2,1,,,,,0,0,0,,,,
2025-06-03 21:30,2,0,2,,,,,0,0,0,,,,
2025-06-03 21:45,5,1,4,,,,,0,0,0,,,,
2025-06-03 22:00,2,2,0,,,,,0,0,0,,,,
2025-06-03 22:15,6,4,2,,,,,0,0,0,,,,
2025-06-03 22:30,1,0,1,,,,,0,0,0,,,,
2025-06-03 22:45,1,1,0,,,,,0,0,0,,,,
2025-06-03 23:00,0,0,0,,,,,0,0,0,,,,
2025-06-03 23:15,1,0,1,,,,,0,0,0,,,,
2025-06-03 23:30,0,0,0,,,,,0,0,0,,,,
2025-06-03 23:45,4,3,1,,,,,0,0,0,,,,
2025-06-04 00:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 00:15,1,0,1,,,,,0,0,0,,,,
2025-06-04 00:30,1,1,0,,,,,0,0,0,,,,
2025-06-04 00:45,0,0,0,,,,,0,0,0,,,,
2025-06-04 01:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 01:15,0,0,0,,,,,0,0,0,,,,
2025-06-04 01:30,0,0,0,,,,,0,0,0,,,,
2025-06-04 01:45,0,0,0,,,,,0,0,0,,,,
2025-06-04 02:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 02:15,0,0,0,,,,,0,0,0,,,,
2025-06-04 02:30,0,0,0,,,,,0,0,0,,,,
2025-06-04 02:45,0,0,0,,,,,0,0,0,,,,
2025-06-04 03:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 03:15,0,0,0,,,,,0,0,0,,,,
2025-06-04 03:30,0,0,0,,,,,0,0,0,,,,
2025-06-04 03:45,0,0,0,,,,,0,0,0,,,,
2025-06-04 04:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 04:15,0,0,0,,,,,0,0,0,,,,
2025-06-04 04:30,0,0,0,,,,,0,0,0,,,,
2025-06-04 04:45,0,0,0,,,,,0,0,0,,,,
2025-06-04 05:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 05:15,2,2,0,,,,,0,0,0,,,,
2025-06-04 05:30,2,0,2,,,,,0,0,0,,,,
2025-06-04 05:45,2,2,0,,,,,0,0,0,,,,
2025-06-04 06:00,3,3,0,,,,,0,0,0,,,,
2025-06-04 06:15,5,4,1,,,,,0,0,0,,,,
2025-06-04 06:30,9,4,5,,,,,0,0,0,,,,
2025-06-04 06:45,6,5,1,,,,,0,0,0,,,,
2025-06-04 07:00,6,5,1,,,,,0,0,0,,,,
2025-06-04 07:15,8,6,2,,,,,0,0,0,,,,
2025-06-04 07:30,10,10,0,,,,,0,0,0,,,,
2025-06-04 07:45,7,4,3,,,,,0,0,0,,,,
2025-06-04 08:00,9,3,6,,,,,0,0,0,,,,
2025-06-04 08:15,7,4,3,,,,,0,0,0,,,,
2025-06-04 08:30,12,7,5,,,,,0,0,0,,,,
2025-06-04 08:45,4,2,2,,,,,0,0,0,,,,
2025-06-04 09:00,12,7,5,,,,,0,0,0,,,,
2025-06-04 09:15,13,11,2,,,,,0,0,0,,,,
2025-06-04 09:30,6,3,3,,,,,0,0,0,,,,
2025-06-04 09:45,6,4,2,,,,,0,0,0,,,,
2025-06-04 10:00,4,4,0,,,,,0,0,0,,,,
2025-06-04 10:15,12,6,6,,,,,0,0,0,,,,
2025-06-04 10:30,12,6,6,,,,,0,0,0,,,,
2025-06-04 10:45,12,3,9,,,,,0,0,0,,,,
2025-06-04 11:00,9,2,7,,,,,0,0,0,,,,
2025-06-04 11:15,13,8,5,,,,,0,0,0,,,,
2025-06-04 11:30,9,7,2,,,,,0,0,0,,,,
2025-06-04 11:45,8,1,7,,,,,0,0,0,,,,
2025-06-04 12:00,9,4,5,,,,,0,0,0,,,,
2025-06-04 12:15,19,6,13,,,,,0,0,0,,,,
2025-06-04 12:30,10,5,5,,,,,0,0,0,,,,
2025-06-04 12:45,4,1,3,,,,,0,0,0,,,,
2025-06-04 13:00,20,9,11,,,,,0,0,0,,,,
2025-06-04 13:15,9,5,4,,,,,0,0,0,,,,
2025-06-04 13:30,19,8,11,,,,,0,0,0,,,,
2025-06-04 13:45,6,1,5,,,,,0,0,0,,,,
2025-06-04 14:00,7,4,3,,,,,0,0,0,,,,
2025-06-04 14:15,8,5,3,,,,,0,0,0,,,,
2025-06-04 14:30,15,6,9,,,,,0,0,0,,,,
2025-06-04 14:45,7,5,2,,,,,0,0,0,,,,
2025-06-04 15:00,20,11,9,,,,,0,0,0,,,,
2025-06-04 15:15,15,7,8,,,,,0,0,0,,,,
2025-06-04 15:30,16,7,9,,,,,0,0,0,,,,
2025-06-04 15:45,11,5,6,,,,,0,0,0,,,,
2025-06-04 16:00,9,7,2,,,,,0,0,0,,,,
2025-06-04 16:15,14,6,8,,,,,0,0,0,,,,
2025-06-04 16:30,24,8,16,,,,,0,0,0,,,,
2025-06-04 16:45,7,4,3,,,,,0,0,0,,,,
2025-06-04 17:00,20,3,17,,,,,0,0,0,,,,
2025-06-04 17:15,11,4,7,,,,,0,0,0,,,,
2025-06-04 17:30,23,10,13,,,,,0,0,0,,,,
2025-06-04 17:45,16,8,8,,,,,0,0,0,,,,
2025-06-04 18:00,17,6,11,,,,,0,0,0,,,,
2025-06-04 18:15,18,13,5,,,,,0,0,0,,,,
2025-06-04 18:30,17,7,10,,,,,0,0,0,,,,
2025-06-04 18:45,7,5,2,,,,,0,0,0,,,,
2025-06-04 19:00,14,12,2,,,,,0,0,0,,,,
2025-06-04 19:15,7,4,3,,,,,0,0,0,,,,
2025-06-04 19:30,13,12,1,,,,,0,0,0,,,,
2025-06-04 19:45,6,3,3,,,,,0,0,0,,,,
2025-06-04 20:00,5,2,3,,,,,0,0,0,,,,
2025-06-04 20:15,27,24,3,,,,,0,0,0,,,,
2025-06-04 20:30,9,3,6,,,,,0,0,0,,,,
2025-06-04 20:45,4,2,2,,,,,0,0,0,,,,
2025-06-04 21:00,9,8,1,,,,,0,0,0,,,,
2025-06-04 21:15,2,0,2,,,,,0,0,0,,,,
2025-06-04 21:30,2,2,0,,,,,0,0,0,,,,
2025-06-04 21:45,3,1,2,,,,,0,0,0,,,,
2025-06-04 22:00,1,1,0,,,,,0,0,0,,,,
2025-06-04 22:15,0,0,0,,,,,0,0,0,,,,
2025-06-04 22:30,1,1,0,,,,,0,0,0,,,,
2025-06-04 22:45,0,0,0,,,,,0,0,0,,,,
2025-06-04 23:00,0,0,0,,,,,0,0,0,,,,
2025-06-04 23:15,0,0,0,,,,,0,0,0,,,,
2025-06-04 23:30,1,0,1,,,,,0,0,0,,,,
2025-06-04 23:45,1,0,1,,,,,0,0,0,,,,
2025-06-05 00:00,0,0,0,,,,,0,0,0,,,,
2025-06-05 00:15,0,0,0,,,,,0,0,0,,,,
2025-06-05 00:30,0,0,0,,,,,0,0,0,,,,
2025-06-05 00:45,0,0,0,,,,,0,0,0,,,,
2025-06-05 01:00,0,0,0,,,,,0,0,0,,,,
2025-06-05 01:15,1,1,0,,,,,0,0,0,,,,
2025-06-05 01:30,0,0,0,,,,,0,0,0,,,,
2025-06-05 01:45,0,0,0,,,,,0,0,0,,,,
2025-06-05 02:00,0,0,0,,,,,0,0,0,,,,
2025-06-05 02:15,0,0,0,,,,,0,0,0,,,,
2025-06-05 02:30,0,0,0,,,,,0,0,0,,,,
2025-06-05 02:45,0,0,0,,,,,0,0,0,,,,
2025-06-05 03:00,0,0,0,,,,,0,0,0,,,,
2025-06-05 03:15,0,0,0,,,,,0,0,0,,,,
2025-06-05 03:30,0,0,0,,,,,0,0,0,,,,
2025-06-05 03:45,0,0,0,,,,,0,0,0,,,,
2025-06-05 04:00,0,0,0,,,,,0,0,0,,,,
2025-06-05 04:15,0,0,0,,,,,0,0,0,,,,
2025-06-05 04:30,0,0,0,,,,,0,0,0,,,,
2025-06-05 04:45,1,1,0,,,,,0,0,0,,,,
2025-06-05 05:00,1,0,1,,,,,0,0,0,,,,
2025-06-05 05:15,2,2,0,,,,,0,0,0,,,,
2025-06-05 05:30,4,1,3,,,,,0,0,0,,,,
2025-06-05 05:45,5,3,2,,,,,0,0,0,,,,
2025-06-05 06:00,2,1,1,,,,,0,0,0,,,,
2025-06-05 06:15,7,5,2,,,,,0,0,0,,,,
2025-06-05 06:30,9,5,4,,,,,0,0,0,,,,
2025-06-05 06:45,8,5,3,,,,,0,0,0,,,,
2025-06-05 07:00,11,4,7,,,,,0,0,0,,,,
2025-06-05 07:15,10,9,1,,,,,0,0,0,,,,
2025-06-05 07:30,14,10,4,,,,,0,0,0,,,,
2025-06-05 07:45,7,4,3,,,,,0,0,0,,,,
2025-06-05 08:00,10,6,4,,,,,0,0,0,,,,
2025-06-05 08:15,7,5,2,,,,,0,0,0,,,,
2025-06-05 08:30,1,1,0,,,,,0,0,0,,,,
2025-06-05 08:45,6,3,3,,,,,0,0,0,,,,
2025-06-05 09:00,4,1,3,,,,,0,0,0,,,,
2025-06-05 09:15,7,3,4,,,,,0,0,0,,,,
2025-06-05 09:30,4,2,2,,,,,0,0,0,,,,
2025-06-05 09:45,6,2,4,,,,,0,0,0,,,,
2025-06-05 10:00,1,1,0,,,,,0,0,0,,,,
2025-06-05 10:15,7,3,4,,,,,0,0,0,,,,
2025-06-05 10:30,3,2,1,,,,,0,0,0,,,,
2025-06-05 10:45,2,1,1,,,,,0,0,0,,,,
2025-06-05 11:00,10,4,6,,,,,0,0,0,,,,
2025-06-05 11:15,9,5,4,,,,,0,0,0,,,,
2025-06-05 11:30,8,5,3,,,,,0,0,0,,,,
